epoch,mode,student_box_loss,student_obj_loss,student_cls_loss,teacher_box_loss,teacher_obj_loss,teacher_cls_loss,kd_total_loss,lld_loss,fld_loss,rld_loss,ccl_loss,kd_to_student_det_ratio,atkd_weight,ccl_weight,atkd_loss,weighted_atkd_loss,weighted_ccl_loss,kd_scale,weighted_kd_to_student_det_ratio,cop_valid_candidates,cop_positive_candidates,cop_positive_ratio,cop_class0_count,cop_class1_count,cop_class2_count,neg_candidates_mean,ccl_pos_sim,ccl_neg_sim,ccl_margin,ccl_valid_classes,temperature_mean,temperature_min,temperature_max,feature_capture_ok,student_feature_levels,teacher_feature_levels,nan_or_inf_detected
97,paper_ccl_only,0.05791868269443512,0.006602655630558729,0.002247912110760808,0.04677460715174675,0.00560427363961935,0.001393064740113914,0.5119021534919739,0.0,0.0,0.0,0.5119021534919739,0.24366798451523375,0.0,1.0,0.0,0.0,0.5119021304260152,1.0,0.24366798451523375,798.3790849673203,782.4291938997821,0.9803852914286035,511.06535947712416,184.87363834422658,86.49019607843137,520.9902089769284,0.9677477323151882,0.8990858542633472,0.06866187989521033,2.8583877995642704,2.884899169011833,2.8164487820045623,2.9702531839507857,1.0,3.0,3.0,0.0
98,paper_ccl_only,0.05827445536851883,0.006568831857293844,0.0022823454346507788,0.04678292199969292,0.005634780041873455,0.0016343960305675864,0.5137949585914612,0.0,0.0,0.0,0.5137949585914612,0.24199668439166025,0.0,1.0,0.0,0.0,0.5137943544897833,1.0,0.24199668439166025,803.3660130718954,785.4662309368192,0.9777894952525298,509.22657952069716,183.79738562091504,92.44226579520698,524.1013206864235,0.9671921772894516,0.899625470175982,0.067566708953098,2.8453159041394334,2.8951667440742708,2.8202712639744245,2.994004716021303,1.0,3.0,3.0,0.0
99,paper_ccl_only,0.05749709531664848,0.006513359025120735,0.0022372533567249775,0.046127017587423325,0.005543520208448172,0.0014530475018545985,0.5066850185394287,0.0,0.0,0.0,0.5066850185394287,0.24037572372225893,0.0,1.0,0.0,0.0,0.506685229136014,1.0,0.24037572372225893,792.2352941176471,775.5904139433551,0.9795902437383899,511.18954248366015,181.17211328976035,83.22875816993464,517.7988523263037,0.9659085606178167,0.8967140580574152,0.06919450661439391,2.860566448801743,2.89186140394938,2.8214733990189296,2.987797264959298,1.0,3.0,3.0,0.0
100,paper_ccl_only,0.05740521848201752,0.006614314392209053,0.0020993370562791824,0.046011850237846375,0.005591963417828083,0.0015067990170791745,0.5048442482948303,0.0,0.0,0.0,0.5048442482948303,0.2416440612658826,0.0,1.0,0.0,0.0,0.504843802591035,1.0,0.2416440612658826,814.3289760348584,797.2374727668845,0.9795500500656379,515.2723311546841,192.82788671023965,89.13725490196079,533.7767025816675,0.9674185540421596,0.8965539111550856,0.07086463829741889,2.8736383442265794,2.8891109682635805,2.8192607883794114,2.981001228029172,1.0,3.0,3.0,0.0
101,paper_ccl_only,0.05717622861266136,0.006524180062115192,0.0020720595493912697,0.04579616338014603,0.005565263330936432,0.0013894879957661033,0.5145357847213745,0.0,0.0,0.0,0.5145357847213745,0.24789516430973096,0.0,1.0,0.0,0.0,0.5145357878785377,1.0,0.24789516430973096,801.4618736383442,786.0522875816994,0.9812118043231307,508.12418300653593,186.57298474945534,91.35511982570806,524.8551334555632,0.9666559575429929,0.8980316150941621,0.06862434719269182,2.871459694989107,2.8814673865282976,2.8146924463492335,2.9710523152403323,1.0,3.0,3.0,0.0
102,paper_ccl_only,0.0576101690530777,0.006481698714196682,0.00213705375790596,0.04638294130563736,0.005512319039553404,0.001410471391864121,0.5080907940864563,0.0,0.0,0.0,0.5080907940864563,0.2427850075406966,0.0,1.0,0.0,0.0,0.5080903151553441,1.0,0.2427850075406966,791.2004357298475,775.2483660130719,0.9801714561774277,513.3028322440088,178.8235294117647,83.12200435729848,515.0239794363383,0.967975788386559,0.8991892348187681,0.06878655293270589,2.8453159041394334,2.8896102697501256,2.8164543638042376,2.987325045537845,1.0,3.0,3.0,0.0
103,paper_ccl_only,0.057083774358034134,0.006604545284062624,0.0020979915279895067,0.04615887999534607,0.00555908028036356,0.001445271074771881,0.5103679895401001,0.0,0.0,0.0,0.5103679895401001,0.24492699401311105,0.0,1.0,0.0,0.0,0.5103674403560188,1.0,0.24492699401311105,809.0479302832244,792.3986928104575,0.9796742487883043,514.9498910675381,185.9193899782135,91.52941176470588,529.9368341981975,0.9671995889127644,0.8988833380680458,0.06831625495552367,2.867102396514161,2.8905931739765576,2.8203176553472713,2.984883985228528,1.0,3.0,3.0,0.0
104,paper_ccl_only,0.0577743798494339,0.006564645562320948,0.0022236614022403955,0.04643765091896057,0.005632307846099138,0.0015697855269536376,0.5226429104804993,0.0,0.0,0.0,0.5226429104804993,0.24842339401865837,0.0,1.0,0.0,0.0,0.5226420370906526,1.0,0.24842339401865837,798.3943355119826,782.2766884531591,0.9801208396038785,522.5250544662309,178.01742919389977,81.73420479302833,521.6833835842822,0.9668614225449905,0.899388204342919,0.06747321873063258,2.8627450980392157,2.9013095540938036,2.8182640683417226,3.011153404489322,1.0,3.0,3.0,0.0
105,paper_ccl_only,0.05681034177541733,0.006586663890630007,0.0021801278926432133,0.046207327395677567,0.005625739693641663,0.001443002838641405,0.5090487003326416,0.0,0.0,0.0,0.5090487003326416,0.245426871515567,0.0,1.0,0.0,0.0,0.5090484394811597,1.0,0.245426871515567,805.4901960784314,789.8300653594771,0.9804731110173156,514.2418300653595,192.79738562091504,82.79084967320262,525.0069129960469,0.9677442677140495,0.8976621288879245,0.07008214114327187,2.8583877995642704,2.888683143524303,2.8178884219499976,2.983212267391562,1.0,3.0,3.0,0.0
106,paper_ccl_only,0.057557255029678345,0.006612670607864857,0.0022588607389479876,0.04597793519496918,0.005534776020795107,0.0015067331260070205,0.5108155012130737,0.0,0.0,0.0,0.5108155012130737,0.24354326058674222,0.0,1.0,0.0,0.0,0.5108147870530101,1.0,0.24354326058674222,806.3376906318083,790.2941176470588,0.9802910044292078,504.7494553376906,193.62962962962962,91.91503267973856,530.038142052611,0.9672204361242407,0.8966600826103444,0.07056035274489578,2.886710239651416,2.8839730089266578,2.821210941198345,2.9646453524986383,1.0,3.0,3.0,0.0
107,paper_ccl_only,0.0579126700758934,0.006552266422659159,0.002379578072577715,0.046630553901195526,0.005537469871342182,0.0015988759696483612,0.5194371938705444,0.0,0.0,0.0,0.5194371938705444,0.2444359437442813,0.0,1.0,0.0,0.0,0.5194371541828112,1.0,0.2444359437442813,792.8779956427015,775.6296296296297,0.9789113943180908,512.1612200435729,178.16993464052288,85.29847494553377,517.162323064534,0.9646680117432588,0.8961620081483929,0.06850600446125975,2.8474945533769063,2.882620690435106,2.8164141349543153,2.9666632525541683,1.0,3.0,3.0,0.0
108,paper_ccl_only,0.05717838928103447,0.006528235971927643,0.002220021327957511,0.04602624475955963,0.005589552689343691,0.0016559376381337643,0.5203413367271423,0.0,0.0,0.0,0.5203413367271423,0.2494528393762304,0.0,1.0,0.0,0.0,0.5203409135861075,1.0,0.2494528393762304,799.3442265795208,782.4989106753812,0.9791082663003536,500.9738562091503,186.0631808278867,95.46187363834423,524.0820770596107,0.9662513345934467,0.898773423077494,0.06747791373304321,2.869281045751634,2.8963414739679405,2.820333016983564,2.997651550504896,1.0,3.0,3.0,0.0
109,paper_ccl_only,0.057208120822906494,0.006468862760812044,0.002108359709382057,0.04590810462832451,0.0055215316824615,0.001434797653928399,0.5027838349342346,0.0,0.0,0.0,0.5027838349342346,0.2420971589670202,0.0,1.0,0.0,0.0,0.5027838209420767,1.0,0.2420971589670202,801.0108932461874,785.3355119825708,0.9806175618627504,507.0893246187364,191.20915032679738,87.03703703703704,524.7349454593035,0.968033323750257,0.8968242976920018,0.07120902570114676,2.8736383442265794,2.884378460757353,2.818756774100343,2.9708874578829163,1.0,3.0,3.0,0.0
110,paper_ccl_only,0.05715594440698624,0.006463464815169573,0.002070096554234624,0.04604842886328697,0.005516786593943834,0.0014741094782948494,0.5063329935073853,0.0,0.0,0.0,0.5063329935073853,0.24310255598090183,0.0,1.0,0.0,0.0,0.5063326142257595,1.0,0.24310255598090183,796.8169934640523,780.9041394335512,0.9802532983160329,509.08061002178647,183.64488017429193,88.17864923747277,523.1579658325461,0.9670877867015099,0.8971970411167685,0.06989075093325187,2.8845315904139435,2.900767213119141,2.8211396041778696,3.0106868821811053,1.0,3.0,3.0,0.0
111,paper_ccl_only,0.05743555724620819,0.006506544537842274,0.002369954716414213,0.04610279202461243,0.005487881135195494,0.001413522637449205,0.5158132910728455,0.0,0.0,0.0,0.5158132910728455,0.24588284498660912,0.0,1.0,0.0,0.0,0.5158133835314666,1.0,0.24588284498660912,786.6949891067538,771.1612200435729,0.980561947762589,505.99782135076254,179.10021786492374,86.06318082788671,511.84968703193084,0.9665743306051932,0.8981533416735581,0.06842098943889141,2.840958605664488,2.880892056525403,2.816874858340926,2.961001858991735,1.0,3.0,3.0,0.0
112,paper_ccl_only,0.057225875556468964,0.006539950147271156,0.00222710520029068,0.04571635276079178,0.005480408202856779,0.0014064054703339934,0.5125014185905457,0.0,0.0,0.0,0.5125014185905457,0.24525575675800734,0.0,1.0,0.0,0.0,0.5125011009263577,1.0,0.24525575675800734,798.8061002178649,781.9629629629629,0.9794057658690096,506.9041394335512,189.08496732026143,85.97385620915033,525.034873247666,0.9672566386089865,0.8973033302230253,0.06995331251299848,2.888888888888889,2.888593676303207,2.820949628202484,2.9793232655992696,1.0,3.0,3.0,0.0
113,paper_ccl_only,0.05706943944096565,0.006514734588563442,0.0021471395157277584,0.04535260796546936,0.00548427551984787,0.001342359813861549,0.5144967436790466,0.0,0.0,0.0,0.5144967436790466,0.24794551047591862,0.0,1.0,0.0,0.0,0.5144961345169798,1.0,0.24794551047591862,801.5664488017429,786.7799564270152,0.9821213608829517,510.5664488017429,183.6557734204793,92.55773420479302,523.8859992266221,0.965722983439244,0.8965830174406629,0.06913996608380009,2.8649237472766886,2.8862858613332114,2.815185239891601,2.977969843318,1.0,3.0,3.0,0.0
114,paper_ccl_only,0.057165004312992096,0.006484486162662506,0.0020923777483403683,0.04640483856201172,0.005481287837028503,0.00138060562312603,0.504875659942627,0.0,0.0,0.0,0.504875659942627,0.24280236460154872,0.0,1.0,0.0,0.0,0.5048753640133571,1.0,0.24280236460154872,788.59477124183,774.4880174291939,0.9822327707481379,512.1633986928105,177.15468409586057,85.16993464052288,512.0261564898855,0.9672300415620825,0.8972014554964951,0.07002858873477007,2.843137254901961,2.8801744493264256,2.8171778893938253,2.9637007978227405,1.0,3.0,3.0,0.0
115,paper_ccl_only,0.0561302974820137,0.00642760144546628,0.002133559435606003,0.045280613005161285,0.005469728726893663,0.001476376666687429,0.502231240272522,0.0,0.0,0.0,0.502231240272522,0.24849466195488287,0.0,1.0,0.0,0.0,0.5022306769988896,1.0,0.24849466195488287,790.9847494553377,775.3464052287582,0.9808571623936023,506.52941176470586,184.63398692810458,84.18300653594771,515.3260842450044,0.9673987036177276,0.8960060765540677,0.0713926267410448,2.8474945533769063,2.8862071785272336,2.813147089839761,2.983653966637738,1.0,3.0,3.0,0.0
116,paper_ccl_only,0.056725796312093735,0.006386449560523033,0.002055443823337555,0.04569590836763382,0.005474215839058161,0.0013193832710385323,0.5120465755462646,0.0,0.0,0.0,0.5120465755462646,0.24933655516189687,0.0,1.0,0.0,0.0,0.5120461650014183,1.0,0.24933655516189687,789.5228758169935,775.4248366013072,0.9824637130884647,506.041394335512,182.45751633986927,86.92592592592592,518.8584021607775,0.9668943375543831,0.8980303280753508,0.06886401082224705,2.888888888888889,2.8781344391941244,2.81070929674801,2.971590942806668,1.0,3.0,3.0,0.0
117,paper_ccl_only,0.05692917853593826,0.006590589415282011,0.0021194361615926027,0.0457703173160553,0.005599405616521835,0.0014774613082408905,0.5122959613800049,0.0,0.0,0.0,0.5122959613800049,0.2470050889406199,0.0,1.0,0.0,0.0,0.5122956418815781,1.0,0.2470050889406199,806.5533769063181,790.9063180827886,0.9811493863928029,517.7952069716775,179.89760348583877,93.21350762527233,528.6238329519633,0.9665704130606974,0.8987345833144676,0.06783583303223606,2.8758169934640523,2.8807080955546924,2.8165058518287145,2.9618332739229554,1.0,3.0,3.0,0.0
118,paper_ccl_only,0.05695250630378723,0.0065087564289569855,0.0020840417128056288,0.04616422578692436,0.005545062478631735,0.001407110714353621,0.5112098455429077,0.0,0.0,0.0,0.5112098455429077,0.2485480113583972,0.0,1.0,0.0,0.0,0.511209635563146,1.0,0.2485480113583972,805.5751633986928,790.1721132897603,0.9811736540639554,510.25925925925924,186.64923747276688,93.26361655773421,528.6045899900216,0.9673234976195042,0.8979259587840577,0.06939753959430199,2.8758169934640523,2.879942207814302,2.8159095560543417,2.9639310509550807,1.0,3.0,3.0,0.0
119,paper_ccl_only,0.05658882111310959,0.006451805122196674,0.001968330005183816,0.04597724974155426,0.005535597447305918,0.0014455176424235106,0.5061890482902527,0.0,0.0,0.0,0.5061890482902527,0.24492902207251208,0.0,1.0,0.0,0.0,0.5061886805659546,1.0,0.24492902207251208,797.2788671023965,780.562091503268,0.9795280756106449,504.0174291938998,183.35511982570807,93.18954248366013,523.6372681993804,0.9655468340532972,0.8958887643543983,0.069658070352245,2.8736383442265794,2.88617645733237,2.8165678905246043,2.9822168485271643,1.0,3.0,3.0,0.0
120,paper_ccl_only,0.0567769892513752,0.006539119407534599,0.0021742747630923986,0.04572465643286705,0.005495275836437941,0.001411545556038618,0.5123026371002197,0.0,0.0,0.0,0.5123026371002197,0.24808274037438022,0.0,1.0,0.0,0.0,0.5123023710868977,1.0,0.24808274037438022,793.6427015250545,777.3834422657952,0.9803147836666706,508.69934640522877,184.28322440087146,84.40087145969498,518.3820039503975,0.9668757707724644,0.8960607821905016,0.07081499161738455,2.8562091503267975,2.8807150824137504,2.8187653696355217,2.9609831885834406,1.0,3.0,3.0,0.0
121,paper_ccl_only,0.05651479959487915,0.006487774662673473,0.0022818446159362793,0.04567169398069382,0.005501794163137674,0.0014272847911342978,0.5070667862892151,0.0,0.0,0.0,0.5070667862892151,0.24640600960336478,0.0,1.0,0.0,0.0,0.5070665880615675,1.0,0.24640600960336478,799.3246187363834,784.7363834422658,0.9820215573443362,516.1285403050109,184.97167755991285,83.63616557734204,523.6757591762833,0.9677184681227524,0.8973267466673924,0.07039171953184413,2.8758169934640523,2.878746944315293,2.8117870178097992,2.969707676008636,1.0,3.0,3.0,0.0
122,paper_ccl_only,0.05674304813146591,0.006465382408350706,0.0022959462366998196,0.04568931460380554,0.00549684464931488,0.0014910006430000067,0.5148523449897766,0.0,0.0,0.0,0.5148523449897766,0.24867646090183124,0.0,1.0,0.0,0.0,0.5148523360296012,1.0,0.24867646090183124,797.1023965141612,781.6753812636166,0.9806179216999308,510.5882352941176,183.75381263616558,87.33333333333333,518.2200574687882,0.9665607510049359,0.8970994263692619,0.06946132861104162,2.8344226579520697,2.8912894362198243,2.8181046255273756,2.986464412643499,1.0,3.0,3.0,0.0
123,paper_ccl_only,0.056300487369298935,0.006473717745393515,0.00204459042288363,0.04569521173834801,0.005543416831642389,0.0013294282834976912,0.5075772404670715,0.0,0.0,0.0,0.5075772404670715,0.24864324922460357,0.0,1.0,0.0,0.0,0.5075763247111784,1.0,0.24864324922460357,795.3115468409586,780.4248366013072,0.9816104777164509,508.1285403050109,180.61873638344227,91.67755991285404,520.3903561261744,0.9671096819937879,0.8971732924966251,0.06993639191576079,2.8736383442265794,2.892459676156636,2.8158482596245724,2.998022943280621,1.0,3.0,3.0,0.0
124,paper_ccl_only,0.05644766986370087,0.00654952647164464,0.0023148602340370417,0.0458965040743351,0.005585625302046537,0.0014143377775326371,0.5143095254898071,0.0,0.0,0.0,0.5143095254898071,0.249007564500656,0.0,1.0,0.0,0.0,0.5143095326644403,1.0,0.249007564500656,809.2570806100218,792.5882352941177,0.9799489224628293,514.5315904139434,187.78867102396515,90.26797385620915,528.8729266663263,0.9667263471223171,0.8968877597571978,0.06983858825789038,2.867102396514161,2.8833823370258274,2.816910379073199,2.968344282220911,1.0,3.0,3.0,0.0
125,paper_ccl_only,0.0567806176841259,0.006431803107261658,0.0020886061247438192,0.0460406057536602,0.005545496940612793,0.0014998327242210507,0.5034253597259521,0.0,0.0,0.0,0.5034253597259521,0.2434923295012811,0.0,1.0,0.0,0.0,0.5034249047373375,1.0,0.2434923295012811,790.1481481481482,773.3790849673203,0.9794112824106409,514.5054466230937,178.11328976034858,80.760348583878,517.9706017986622,0.9678992232985486,0.8968054510669251,0.07109377222857996,2.877995642701525,2.8936939748543797,2.821013585674477,2.992329105572503,1.0,3.0,3.0,0.0
126,paper_ccl_only,0.05669165402650833,0.006435427349060774,0.0021657554898411036,0.04576945677399635,0.005478547886013985,0.0014613632811233401,0.5128170847892761,0.0,0.0,0.0,0.5128170847892761,0.24886733175038253,0.0,1.0,0.0,0.0,0.512816900359,1.0,0.24886733175038253,793.9302832244009,778.2723311546841,0.9804012613457198,500.55991285403053,184.91067538126362,92.80174291938998,520.130369099137,0.9672350627664388,0.8968501289685568,0.07038493822115699,2.871459694989107,2.885027928030309,2.8164465754639867,2.9761820016083895,1.0,3.0,3.0,0.0
127,paper_ccl_only,0.05723823979496956,0.006639108993113041,0.0021381378173828125,0.04647120460867882,0.005625843070447445,0.0013992325402796268,0.5260879397392273,0.0,0.0,0.0,0.5260879397392273,0.2538086043950779,0.0,1.0,0.0,0.0,0.5260878109204743,1.0,0.2538086043950779,808.8257080610022,792.6122004357298,0.9803887174397395,513.3681917211329,187.83660130718954,91.4074074074074,530.1634128545624,0.9658347466932143,0.8984861045361604,0.06734864622727849,2.8758169934640523,2.8796810298703597,2.8174791761992544,2.9587793345025424,1.0,3.0,3.0,0.0
128,paper_ccl_only,0.056044310331344604,0.0064727021381258965,0.0022127795964479446,0.04552697390317917,0.005512185860425234,0.0015816126251593232,0.516129195690155,0.0,0.0,0.0,0.516129195690155,0.25234914278461396,0.0,1.0,0.0,0.0,0.5161287990400734,1.0,0.25234914278461396,793.3616557734205,777.3616557734205,0.9802628257968579,507.93464052287584,181.8409586056645,87.58605664488017,516.3627596587138,0.9673546357871661,0.897939881078558,0.06941475729358612,2.843137254901961,2.887855618088334,2.816239477502495,2.986333116726678,1.0,3.0,3.0,0.0
129,paper_ccl_only,0.05647605285048485,0.006525863893330097,0.002064233645796776,0.045467667281627655,0.005554012022912502,0.0014010465238243341,0.5131602883338928,0.0,0.0,0.0,0.5131602883338928,0.24823516221769754,0.0,1.0,0.0,0.0,0.513159674496952,1.0,0.24823516221769754,802.6492374727669,787.4444444444445,0.9815276968501946,513.3899782135077,182.83442265795208,91.22004357298475,526.2781548925994,0.9664815131875165,0.8969655105750804,0.06951600473885443,2.8801742919389977,2.8858487122978262,2.8163911906722325,2.97828880426411,1.0,3.0,3.0,0.0
130,paper_ccl_only,0.056122906506061554,0.006501365453004837,0.002091818256303668,0.04520292207598686,0.005448632407933474,0.0013754779938608408,0.5134892463684082,0.0,0.0,0.0,0.5134892463684082,0.25111351558666734,0.0,1.0,0.0,0.0,0.5134892089856476,1.0,0.25111351558666734,798.479302832244,783.6470588235294,0.9815255601331198,515.2309368191721,181.68627450980392,86.72984749455338,522.9444592045803,0.9663329469871936,0.8959574720179073,0.0703754767487414,2.871459694989107,2.882684171069941,2.810417117116758,2.9768133978957962,1.0,3.0,3.0,0.0
131,paper_ccl_only,0.05627084895968437,0.006571795325726271,0.0021103820763528347,0.04571975767612457,0.005635814741253853,0.0015210106503218412,0.5096924901008606,0.0,0.0,0.0,0.5096924901008606,0.24715940911761103,0.0,1.0,0.0,0.0,0.5096922520069256,1.0,0.24715940911761103,805.9368191721132,789.2505446623094,0.9798675672466157,513.5991285403051,188.57080610021785,87.0806100217865,526.3594920837801,0.967605722495933,0.8973528264914203,0.0702528980822345,2.8583877995642704,2.8885267715828093,2.819295031312764,2.9805008856039943,1.0,3.0,3.0,0.0
132,paper_ccl_only,0.05622251704335213,0.0064737796783447266,0.0020554617512971163,0.04528644308447838,0.00543454522266984,0.0013527355622500181,0.502391517162323,0.0,0.0,0.0,0.502391517162323,0.2438513064890905,0.0,1.0,0.0,0.0,0.5023915664757519,1.0,0.2438513064890905,791.5533769063181,776.5315904139434,0.9813502541895216,508.20479302832246,184.89760348583877,83.42919389978213,515.9989247706461,0.9650632887104758,0.893962332366079,0.07110095787022368,2.8518518518518516,2.8813652893556747,2.8146190799139683,2.973337153723557,1.0,3.0,3.0,0.0
133,paper_ccl_only,0.05622982606291771,0.00651185866445303,0.002050650306046009,0.04543106630444527,0.005569428205490112,0.0014921269612386823,0.5099835991859436,0.0,0.0,0.0,0.5099835991859436,0.2484783544032662,0.0,1.0,0.0,0.0,0.50998306060149,1.0,0.2484783544032662,807.6122004357298,791.2287581699346,0.979999927176127,519.718954248366,180.359477124183,91.15032679738562,529.3416996708622,0.9671824122566024,0.8967380138004527,0.0704443985190494,2.8736383442265794,2.8840415794605265,2.815076427002618,2.9762170584892655,1.0,3.0,3.0,0.0
134,paper_ccl_only,0.05648030713200569,0.006436457857489586,0.0020837706979364157,0.04488035663962364,0.005403815768659115,0.0013635997893288732,0.5056226253509521,0.0,0.0,0.0,0.5056226253509521,0.2471261783087046,0.0,1.0,0.0,0.0,0.5056220609086012,1.0,0.2471261783087046,790.2483660130719,775.5773420479303,0.9815179160062442,506.81045751633985,185.55555555555554,83.21132897603486,514.8678419989958,0.9667160226628672,0.8952039689280109,0.07151205142227474,2.849673202614379,2.8803365609744533,2.8119356040081946,2.975790044580929,1.0,3.0,3.0,0.0
135,paper_ccl_only,0.055923763662576675,0.006382122170180082,0.002149766543880105,0.044802308082580566,0.005398532375693321,0.0013255639933049679,0.5077982544898987,0.0,0.0,0.0,0.5077982544898987,0.24943289426936563,0.0,1.0,0.0,0.0,0.5077976267906575,1.0,0.24943289426936563,792.6405228758169,778.2004357298475,0.9821409060809162,508.19607843137254,181.35729847494554,88.6470588235294,515.8304418759149,0.9669676603574898,0.8961986798086977,0.07076897913659061,2.8540305010893245,2.8759419346686803,2.8137112193637424,2.9599553229762057,1.0,3.0,3.0,0.0
136,paper_ccl_only,0.05591486766934395,0.006379897240549326,0.0020316040609031916,0.045191314071416855,0.0054174610413610935,0.0014683450572192669,0.49721506237983704,0.0,0.0,0.0,0.49721506237983704,0.24488344721187694,0.0,1.0,0.0,0.0,0.4972149705948523,1.0,0.24488344721187694,791.3703703703703,776.4727668845316,0.9815096254466521,510.66884531590415,177.3986928104575,88.40522875816994,517.0065490456708,0.9681427258032339,0.8960529855393636,0.07208974016647712,2.867102396514161,2.8841036332198997,2.8166875335385857,2.974400889639761,1.0,3.0,3.0,0.0
137,paper_ccl_only,0.05642971396446228,0.006482741329818964,0.0020254787523299456,0.04554081708192825,0.0055348509922623634,0.0014287738595157862,0.5060139894485474,0.0,0.0,0.0,0.5060139894485474,0.24766581323736372,0.0,1.0,0.0,0.0,0.5060138507930801,1.0,0.24766581323736372,801.9193899782135,785.8453159041394,0.980237080851931,514.2636165577342,188.89978213507626,82.68191721132898,523.7875947973048,0.9669453141995764,0.8963495779920507,0.07059573910903177,2.869281045751634,2.8849597361612425,2.8172946604768176,2.9740495370104423,1.0,3.0,3.0,0.0
138,paper_ccl_only,0.056013766676187515,0.0064066192135214806,0.002121970523148775,0.044966522604227066,0.005425510928034782,0.0012977039441466331,0.49789243936538696,0.0,0.0,0.0,0.49789243936538696,0.24486510392302782,0.0,1.0,0.0,0.0,0.49789212345427675,1.0,0.24486510392302782,800.1917211328976,785.2897603485839,0.9819531790252275,511.12200435729847,186.10893246187365,88.05882352941177,521.0450397566253,0.96739082476672,0.8941309259867616,0.07325990148464903,2.8474945533769063,2.8735032382873666,2.8099286140699533,2.957932610397505,1.0,3.0,3.0,0.0
139,paper_ccl_only,0.05515476316213608,0.006479237228631973,0.0018036117544397712,0.04436734318733215,0.005461655091494322,0.0012866270262748003,0.5007939338684082,0.0,0.0,0.0,0.5007939338684082,0.24896874973522032,0.0,1.0,0.0,0.0,0.500793887752723,1.0,0.24896874973522032,802.3660130718954,788.0610021786492,0.9825385798514071,512.1612200435729,190.88888888888889,85.01089324618736,525.6379950363391,0.9671916862978135,0.894137094353279,0.07305458827605694,2.8845315904139435,2.8716634867757493,2.80971636128062,2.9546719537581234,1.0,3.0,3.0,0.0
140,paper_ccl_only,0.056272078305482864,0.006568539422005415,0.002169037237763405,0.045349325984716415,0.0056170690804719925,0.00149369309656322,0.5116190910339355,0.0,0.0,0.0,0.5116190910339355,0.2484601992456352,0.0,1.0,0.0,0.0,0.5116188812164959,1.0,0.2484601992456352,814.9324618736383,798.2788671023965,0.9802212041274755,521.3485838779957,185.838779956427,91.09150326797386,534.1960921942019,0.9668974511503914,0.8964562097925506,0.07044124449471373,2.8736383442265794,2.8802341599350143,2.8161611671281537,2.967142420916256,1.0,3.0,3.0,0.0
141,paper_ccl_only,0.0555051751434803,0.0064176577143371105,0.0020182018633931875,0.04504963010549545,0.005460777319967747,0.0013746609911322594,0.4979366958141327,0.0,0.0,0.0,0.4979366958141327,0.24633238944255448,0.0,1.0,0.0,0.0,0.4979361295700073,1.0,0.24633238944255448,802.4662309368192,787.40522875817,0.9815867933090372,510.0958605664488,186.83006535947712,90.479302832244,525.9179515298415,0.9676050202259571,0.8945294960132092,0.07307552451304361,2.8801742919389977,2.8795842610153497,2.814692528419245,2.965361187400901,1.0,3.0,3.0,0.0
142,paper_ccl_only,0.05568981170654297,0.006516601890325546,0.002097521908581257,0.04478783532977104,0.005404244177043438,0.0012946095084771514,0.49815812706947327,0.0,0.0,0.0,0.49815812706947327,0.24525906753468618,0.0,1.0,0.0,0.0,0.49815800617203476,1.0,0.24525906753468618,800.1546840958606,786.2854030501089,0.9828616467231984,512.1481481481482,188.03703703703704,86.10021786492375,523.3642109390956,0.9676272092561576,0.8952632750301319,0.07236393721477982,2.869281045751634,2.8829566211741993,2.8141217600546113,2.9749894801827557,1.0,3.0,3.0,0.0
143,paper_ccl_only,0.05550340935587883,0.006429200526326895,0.0021151977125555277,0.04553817957639694,0.00552987540140748,0.0014198097633197904,0.4927876889705658,0.0,0.0,0.0,0.4927876889705658,0.2436554298161941,0.0,1.0,0.0,0.0,0.49278760988727893,1.0,0.2436554298161941,807.884531590414,791.2026143790849,0.9798389015523835,516.1416122004357,183.161220043573,91.89978213507625,529.1463471456291,0.9684754459426813,0.8936936074871903,0.07478184020045277,2.869281045751634,2.886405223335316,2.817500417788304,2.9784536340917116,1.0,3.0,3.0,0.0
144,paper_ccl_only,0.05548012629151344,0.006448870059102774,0.0021166226360946894,0.04500792175531387,0.005449947901070118,0.0012745509156957269,0.5007439851760864,0.0,0.0,0.0,0.5007439851760864,0.24754459871900367,0.0,1.0,0.0,0.0,0.5007436377095761,1.0,0.24754459871900367,807.7973856209151,794.0610021786492,0.9832324081017594,516.3899782135077,185.41830065359477,92.25272331154684,531.6013212183202,0.9672087268631963,0.8936412846081138,0.07356744459962111,2.899782135076253,2.873969850457052,2.8103539185326603,2.9570460563651357,1.0,3.0,3.0,0.0
145,paper_ccl_only,0.055779267102479935,0.006510823965072632,0.0020575453527271748,0.04491204395890236,0.005462436005473137,0.0013880118494853377,0.5115728378295898,0.0,0.0,0.0,0.5115728378295898,0.24984677234149186,0.0,1.0,0.0,0.0,0.5115722025823749,1.0,0.24984677234149186,804.5490196078431,788.6644880174292,0.9806382878887459,514.9498910675381,186.69063180827888,87.0239651416122,527.4448222906242,0.9641355185207459,0.892882222183909,0.07125329471361663,2.8758169934640523,2.8831721588417336,2.817513447181851,2.969939344069537,1.0,3.0,3.0,0.0
