               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 126,            0.054877,            0.006071,           0.0019987,              0.6726,             0.53829,             0.54605,             0.28199,            0.044318,            0.003963,          0.00055923,           0.0068568,           0.0068568,           0.0068568
                 127,            0.055119,            0.006176,           0.0019122,             0.67268,             0.53802,             0.54621,              0.2826,            0.044271,           0.0039594,          0.00055664,            0.006832,            0.006832,            0.006832
                 128,            0.054064,            0.006053,           0.0020888,             0.67048,             0.53937,             0.54683,             0.28353,            0.044228,           0.0039556,          0.00055395,           0.0068073,           0.0068073,           0.0068073
                 129,            0.054397,           0.0061451,           0.0018332,             0.67025,             0.53992,             0.54778,             0.28427,            0.044191,           0.0039515,          0.00055144,           0.0067825,           0.0067825,           0.0067825
                 130,            0.054182,           0.0060703,           0.0018342,             0.66764,             0.54203,             0.54886,             0.28507,             0.04415,           0.0039484,          0.00054933,           0.0067577,           0.0067577,           0.0067577
                 131,            0.054132,           0.0061772,            0.001883,             0.67171,             0.54256,             0.54992,             0.28565,            0.044108,           0.0039448,          0.00054691,            0.006733,            0.006733,            0.006733
                 132,            0.054288,           0.0060954,           0.0018167,             0.67127,             0.54455,             0.55095,             0.28597,            0.044065,            0.003941,          0.00054527,           0.0067082,           0.0067082,           0.0067082
                 133,            0.054411,           0.0061693,           0.0019174,             0.67481,             0.54456,             0.55158,             0.28695,            0.044024,           0.0039369,          0.00054338,           0.0066835,           0.0066835,           0.0066835
                 134,            0.054514,           0.0060336,           0.0018736,             0.67333,             0.54453,             0.55211,             0.28782,            0.043976,           0.0039337,          0.00054323,           0.0066587,           0.0066587,           0.0066587
                 135,            0.054218,           0.0060418,           0.0019262,             0.67244,             0.54398,              0.5523,             0.28839,            0.043933,             0.00393,          0.00054136,            0.006634,            0.006634,            0.006634
                 136,            0.054022,           0.0060107,           0.0018192,             0.67364,             0.54618,             0.55305,             0.28904,            0.043885,            0.003926,          0.00053853,           0.0066092,           0.0066092,           0.0066092
                 137,            0.054092,           0.0060766,           0.0017886,             0.67437,             0.54699,             0.55436,             0.28958,            0.043842,           0.0039227,          0.00053554,           0.0065845,           0.0065845,           0.0065845
                 138,            0.053709,           0.0060156,           0.0018863,             0.67413,             0.54684,             0.55465,              0.2899,            0.043799,           0.0039182,          0.00053217,           0.0065598,           0.0065598,           0.0065598
                 139,             0.05343,           0.0060831,            0.001698,             0.67683,             0.54704,             0.55578,             0.29056,            0.043754,            0.003915,           0.0005287,            0.006535,            0.006535,            0.006535
                 140,            0.054313,           0.0062296,           0.0019763,             0.67571,             0.54801,             0.55629,             0.29099,            0.043707,           0.0039119,          0.00052527,           0.0065102,           0.0065102,           0.0065102
                 141,            0.053292,           0.0060649,            0.001844,             0.67972,             0.54929,             0.55772,             0.29222,            0.043655,           0.0039077,           0.0005219,           0.0064855,           0.0064855,           0.0064855
                 142,            0.053285,           0.0060259,           0.0017253,             0.67687,              0.5514,             0.55913,             0.29275,            0.043601,           0.0039041,          0.00051904,           0.0064608,           0.0064608,           0.0064608
                 143,            0.053342,           0.0060521,           0.0018985,             0.68408,             0.55216,             0.56145,              0.2935,            0.043548,           0.0038996,           0.0005158,            0.006436,            0.006436,            0.006436
                 144,            0.053507,           0.0060814,           0.0019129,             0.68225,             0.55223,             0.56156,             0.29453,            0.043497,           0.0038951,          0.00051303,           0.0064112,           0.0064112,           0.0064112
                 145,            0.053496,           0.0060552,            0.001786,             0.68433,             0.55416,             0.56237,             0.29504,             0.04344,           0.0038916,          0.00051036,           0.0063865,           0.0063865,           0.0063865
                 146,            0.052872,           0.0060651,           0.0018225,             0.68604,             0.55465,             0.56309,             0.29595,            0.043392,           0.0038869,          0.00050725,           0.0063618,           0.0063618,           0.0063618
                 147,            0.052832,           0.0060048,           0.0017728,             0.68573,             0.55595,             0.56387,             0.29645,            0.043337,           0.0038829,          0.00050471,            0.006337,            0.006337,            0.006337
                 148,            0.053702,           0.0060709,           0.0018839,             0.68807,             0.55704,             0.56554,             0.29713,            0.043283,             0.00388,          0.00050291,           0.0063122,           0.0063122,           0.0063122
                 149,             0.05278,           0.0059841,           0.0016979,             0.68261,             0.55754,             0.56648,             0.29796,            0.043228,           0.0038757,           0.0005001,           0.0062875,           0.0062875,           0.0062875
                 150,            0.052965,            0.006052,            0.001732,             0.68739,             0.55809,             0.56775,             0.29892,            0.043172,           0.0038718,          0.00049784,           0.0062628,           0.0062628,           0.0062628
                 151,            0.053016,               0.006,           0.0017715,             0.68491,             0.56098,             0.56863,             0.29967,            0.043116,           0.0038678,          0.00049597,            0.006238,            0.006238,            0.006238
                 152,            0.052597,           0.0059341,           0.0018076,              0.6865,             0.56157,              0.5697,              0.3005,            0.043067,           0.0038641,          0.00049416,           0.0062132,           0.0062132,           0.0062132
