epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
80,19530.9,1.44825,0.70318,0.93175,0.89686,0.86919,0.89725,0.54659,1.36049,0.62468,0.90375,0.0292911,0.0097637,0.0292911,0.0097637,0.0292911,0.0097637,0.0292911,0.0097637
81,19768.1,1.44252,0.70372,0.93272,0.89645,0.87002,0.89801,0.54716,1.35894,0.62319,0.90315,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
82,20009.8,1.44328,0.7045,0.92782,0.89523,0.87066,0.89678,0.5477,1.3576,0.6225,0.90298,0.0292551,0.00975169,0.0292551,0.00975169,0.0292551,0.00975169,0.0292551,0.00975169
83,20260,1.44487,0.70089,0.92843,0.89407,0.87195,0.89736,0.54762,1.35626,0.6215,0.90243,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557
84,20494.4,1.42559,0.69348,0.92553,0.89415,0.87348,0.89812,0.54883,1.35492,0.62049,0.90199,0.0292181,0.00973938,0.0292181,0.00973938,0.0292181,0.00973938,0.0292181,0.00973938
85,20737.9,1.43968,0.69641,0.92465,0.89353,0.87475,0.89844,0.54919,1.35398,0.61982,0.90156,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
86,20984.5,1.43409,0.69261,0.92546,0.89391,0.87493,0.89884,0.5496,1.35265,0.61898,0.90117,0.0291804,0.00972679,0.0291804,0.00972679,0.0291804,0.00972679,0.0291804,0.00972679
87,21221.6,1.4237,0.69189,0.92614,0.89443,0.87552,0.89903,0.55013,1.3513,0.61793,0.90089,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039
88,21465.7,1.43528,0.70175,0.92678,0.89522,0.87581,0.8998,0.55073,1.34988,0.61721,0.90055,0.0291417,0.00971391,0.0291417,0.00971391,0.0291417,0.00971391,0.0291417,0.00971391
89,21712.6,1.41674,0.69001,0.92279,0.89544,0.8757,0.89992,0.5517,1.34898,0.61662,0.90017,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
90,21949,1.41418,0.68653,0.92022,0.89601,0.8772,0.90121,0.5521,1.34788,0.61582,0.89978,0.0291022,0.00970074,0.0291022,0.00970074,0.0291022,0.00970074,0.0291022,0.00970074
91,22187.1,1.4136,0.68108,0.92211,0.89677,0.87648,0.90074,0.55287,1.34631,0.61554,0.89955,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405
92,22433.6,1.41952,0.69239,0.9229,0.89811,0.87574,0.90094,0.55293,1.34475,0.61512,0.89918,0.0290618,0.00968728,0.0290618,0.00968728,0.0290618,0.00968728,0.0290618,0.00968728
93,22673,1.40746,0.67914,0.9206,0.89896,0.87489,0.90062,0.55303,1.34372,0.61427,0.89893,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045
94,22906.8,1.40015,0.68117,0.91841,0.89899,0.87545,0.90141,0.55388,1.34205,0.61333,0.89858,0.0290206,0.00967354,0.0290206,0.00967354,0.0290206,0.00967354,0.0290206,0.00967354
95,23145.3,1.40409,0.67678,0.91788,0.90093,0.87569,0.90197,0.5541,1.34072,0.61247,0.89821,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656
96,23394.7,1.40156,0.68225,0.91865,0.90061,0.87663,0.90268,0.55486,1.3397,0.61195,0.89782,0.0289785,0.00965951,0.0289785,0.00965951,0.0289785,0.00965951,0.0289785,0.00965951
97,23632,1.4041,0.68298,0.91498,0.89962,0.87549,0.90228,0.55537,1.33823,0.61144,0.89756,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
98,23872.2,1.39598,0.67807,0.91755,0.90072,0.87649,0.90321,0.55589,1.33747,0.61071,0.89728,0.0289356,0.0096452,0.0289356,0.0096452,0.0289356,0.0096452,0.0289356,0.0096452
99,24124.2,1.405,0.67725,0.9188,0.90001,0.8764,0.90313,0.55596,1.3364,0.60978,0.89705,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794
100,24359.2,1.39574,0.67381,0.9191,0.89969,0.87678,0.90336,0.55658,1.33553,0.60962,0.89677,0.0288918,0.00963061,0.0288918,0.00963061,0.0288918,0.00963061,0.0288918,0.00963061
101,24602.5,1.38732,0.66686,0.91498,0.89919,0.87759,0.90296,0.55698,1.33474,0.6088,0.89648,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232
102,24850.2,1.39376,0.67508,0.91511,0.8984,0.87856,0.90277,0.55753,1.33329,0.60816,0.89611,0.0288472,0.00961573,0.0288472,0.00961573,0.0288472,0.00961573,0.0288472,0.00961573
103,25083,1.3814,0.6678,0.91367,0.89908,0.87837,0.90382,0.5579,1.33234,0.60722,0.89587,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819
104,25330.6,1.38013,0.66409,0.91349,0.89946,0.87698,0.90326,0.5578,1.33084,0.60671,0.89561,0.0288017,0.00960057,0.0288017,0.00960057,0.0288017,0.00960057,0.0288017,0.00960057
105,25573.7,1.3743,0.66081,0.91098,0.89966,0.87814,0.90387,0.55816,1.32921,0.60611,0.89532,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
106,25812,1.37714,0.65879,0.9142,0.89955,0.87723,0.9046,0.55916,1.32833,0.60565,0.89509,0.0287554,0.00958513,0.0287554,0.00958513,0.0287554,0.00958513,0.0287554,0.00958513
107,26055.2,1.37719,0.66691,0.9117,0.90088,0.87829,0.90514,0.55996,1.32664,0.60492,0.89472,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731
108,26301.5,1.36625,0.65771,0.90829,0.90152,0.87712,0.90494,0.56058,1.32552,0.60477,0.89449,0.0287082,0.00956941,0.0287082,0.00956941,0.0287082,0.00956941,0.0287082,0.00956941
109,26541.1,1.36856,0.65689,0.91061,0.90343,0.87687,0.90535,0.56163,1.32384,0.60418,0.89421,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
110,26779.8,1.36784,0.65835,0.90986,0.90396,0.8775,0.90502,0.56211,1.32283,0.60374,0.89387,0.0286602,0.00955341,0.0286602,0.00955341,0.0286602,0.00955341,0.0286602,0.00955341
111,27021.5,1.36426,0.65943,0.90765,0.9031,0.87929,0.90608,0.5631,1.32174,0.60293,0.89353,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531
112,27256,1.36765,0.6597,0.90941,0.90446,0.87909,0.90591,0.56371,1.32034,0.60229,0.89315,0.0286114,0.00953714,0.0286114,0.00953714,0.0286114,0.00953714,0.0286114,0.00953714
113,27502.7,1.36291,0.65512,0.90879,0.90479,0.88002,0.90599,0.56404,1.31854,0.60169,0.89289,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
114,27745.9,1.36094,0.65467,0.90982,0.90554,0.87893,0.9058,0.5646,1.31766,0.60099,0.89262,0.0285617,0.00952058,0.0285617,0.00952058,0.0285617,0.00952058,0.0285617,0.00952058
115,27983.5,1.35411,0.64917,0.90702,0.90589,0.87934,0.90646,0.5648,1.3168,0.60034,0.89229,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122
116,28223.7,1.35637,0.65027,0.90832,0.90692,0.88153,0.90703,0.56538,1.31491,0.59946,0.8919,0.0285113,0.00950375,0.0285113,0.00950375,0.0285113,0.00950375,0.0285113,0.00950375
117,28466.7,1.34701,0.64806,0.90483,0.90772,0.87968,0.90743,0.56567,1.31284,0.59872,0.89158,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
118,28703.5,1.34677,0.65087,0.90204,0.90854,0.8797,0.90825,0.5666,1.31132,0.59833,0.89128,0.02846,0.00948665,0.02846,0.00948665,0.02846,0.00948665,0.02846,0.00948665
119,28943,1.35587,0.64998,0.90732,0.90845,0.88045,0.90844,0.56691,1.31003,0.59751,0.89098,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478
120,29182.4,1.34839,0.64653,0.90295,0.90774,0.8791,0.90706,0.56719,1.30887,0.59661,0.89075,0.0284078,0.00946927,0.0284078,0.00946927,0.0284078,0.00946927,0.0284078,0.00946927
121,29426.5,1.34384,0.64203,0.90121,0.90726,0.87877,0.90645,0.56753,1.30785,0.59555,0.89045,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
122,29669.8,1.34561,0.64481,0.90303,0.90784,0.87865,0.90683,0.5678,1.30647,0.59469,0.89017,0.0283549,0.00945162,0.0283549,0.00945162,0.0283549,0.00945162,0.0283549,0.00945162
123,29908.5,1.34071,0.64472,0.90165,0.90785,0.87869,0.90682,0.56748,1.3055,0.59399,0.89003,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427
124,30152.9,1.34421,0.64772,0.90434,0.90666,0.87859,0.90652,0.56818,1.30387,0.59339,0.88977,0.0283011,0.0094337,0.0283011,0.0094337,0.0283011,0.0094337,0.0283011,0.0094337
125,30396.3,1.33744,0.64318,0.90016,0.90634,0.87935,0.90656,0.56805,1.30285,0.59272,0.88963,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
126,30631,1.32905,0.6399,0.89846,0.90646,0.87906,0.90612,0.56872,1.30122,0.59201,0.88923,0.0282465,0.00941551,0.0282465,0.00941551,0.0282465,0.00941551,0.0282465,0.00941551
127,30876.3,1.34038,0.64521,0.89933,0.90718,0.87963,0.90639,0.56878,1.29967,0.59122,0.88907,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631
128,31105.4,1.33805,0.63769,0.89779,0.90723,0.88019,0.90696,0.56942,1.29828,0.59042,0.88887,0.0281911,0.00939705,0.0281911,0.00939705,0.0281911,0.00939705,0.0281911,0.00939705
