epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
44,1125.53,1.1784,0.69906,0.96746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56378,0.53099,0.52216,0.32165,1.27431,0.7948,0.97241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32165,0.00891313,0.00891313,0.00891313
45,1155.81,1.15355,0.67999,0.9613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60116,0.51141,0.52137,0.32915,1.26073,0.80585,0.96932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32915,0.00886404,0.00886404,0.00886404
46,1181.68,1.18272,0.69776,0.96111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55367,0.50505,0.50369,0.30791,1.27328,0.79681,0.97029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30791,0.00881401,0.00881401,0.00881401
47,1206.62,1.17013,0.69462,0.95809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57043,0.52052,0.52084,0.31945,1.31729,0.81021,0.97785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31945,0.00876305,0.00876305,0.00876305
48,1231.58,1.16681,0.6869,0.95454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55337,0.51738,0.50575,0.31341,1.28209,0.81065,0.97735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31341,0.00871117,0.00871117,0.00871117
49,1253.01,1.16352,0.68501,0.95624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57692,0.50117,0.50232,0.31449,1.27972,0.79304,0.97448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31449,0.00865839,0.00865839,0.00865839
50,1279.41,1.16252,0.68991,0.95343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56077,0.53611,0.52132,0.31925,1.30484,0.78917,0.98073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31925,0.00860473,0.00860473,0.00860473
51,1302.2,1.16978,0.68597,0.95741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53888,0.5166,0.50899,0.31529,1.29172,0.81445,0.97634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31529,0.00855018,0.00855018,0.00855018
52,1325.98,1.14422,0.67792,0.95597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56855,0.51253,0.50964,0.31454,1.28678,0.80378,0.97488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31454,0.00849477,0.00849477,0.00849477
53,1347.78,1.16138,0.6805,0.95407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56887,0.51326,0.51162,0.32341,1.27837,0.8219,0.9668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32341,0.00843851,0.00843851,0.00843851
