epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
85,15899.6,1.46665,0.71471,0.92445,0.88504,0.85425,0.87749,0.52845,1.33732,0.61746,0.89051,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
86,16088.1,1.46562,0.71679,0.92581,0.88498,0.85441,0.87739,0.52897,1.33623,0.61645,0.89018,0.0291804,0.00972679,0.0291804,0.00972679,0.0291804,0.00972679,0.0291804,0.00972679
87,16280.7,1.45577,0.70994,0.9232,0.88573,0.85337,0.87766,0.52943,1.33457,0.6155,0.88988,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039
88,16471.5,1.46272,0.71713,0.91993,0.88685,0.85536,0.87902,0.52999,1.33335,0.61443,0.8895,0.0291417,0.00971391,0.0291417,0.00971391,0.0291417,0.00971391,0.0291417,0.00971391
89,16649,1.45798,0.71199,0.92285,0.88456,0.85645,0.87925,0.53008,1.33225,0.61351,0.88925,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
90,16833.6,1.45909,0.71404,0.92122,0.88591,0.85602,0.87944,0.53056,1.33134,0.61279,0.88892,0.0291022,0.00970074,0.0291022,0.00970074,0.0291022,0.00970074,0.0291022,0.00970074
91,17025.4,1.45124,0.71026,0.91896,0.8865,0.85694,0.88005,0.53098,1.32986,0.61206,0.88858,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405
92,17214,1.45215,0.71359,0.91907,0.88679,0.85717,0.88006,0.53189,1.32819,0.61115,0.88833,0.0290618,0.00968728,0.0290618,0.00968728,0.0290618,0.00968728,0.0290618,0.00968728
93,17393.7,1.44686,0.7053,0.91694,0.88675,0.85694,0.88025,0.53258,1.32603,0.60993,0.88805,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045
94,17572.9,1.44811,0.70567,0.91723,0.88621,0.85729,0.88073,0.53292,1.32494,0.60929,0.88776,0.0290206,0.00967354,0.0290206,0.00967354,0.0290206,0.00967354,0.0290206,0.00967354
95,17763.1,1.43273,0.69955,0.91291,0.88617,0.85717,0.8805,0.53298,1.32314,0.60841,0.88744,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656
96,17958.3,1.43515,0.70201,0.91434,0.88798,0.85776,0.88151,0.53317,1.32151,0.60763,0.88712,0.0289785,0.00965951,0.0289785,0.00965951,0.0289785,0.00965951,0.0289785,0.00965951
97,18143,1.43808,0.70379,0.9131,0.88793,0.85746,0.88169,0.53363,1.32009,0.60707,0.8868,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
