epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,7542.29,2.04007,1.2228,1.0825,1.67174,0.87238,0.97454,1.66677,1.28051,0.16771,0.21855,0,0.572651,0.541857,0.550384,0.306155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794
51,7693.63,2.03459,1.21448,1.08063,1.66888,0.86661,0.97362,1.62767,1.24904,0.16119,0.21744,0,0.570794,0.53879,0.551021,0.306906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232
52,7844.43,2.03159,1.21604,1.07744,1.66294,0.86882,0.97002,1.62135,1.24431,0.16697,0.21007,0,0.589456,0.544497,0.558578,0.312624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819
53,7995.15,2.01388,1.19219,1.07369,1.65499,0.85669,0.96889,1.59025,1.21301,0.16506,0.21217,0,0.592052,0.54649,0.55991,0.315856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
54,8147.42,2.01886,1.19422,1.07789,1.65176,0.85631,0.97044,1.64788,1.26145,0.16302,0.22341,0,0.592989,0.551536,0.562459,0.317521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731
55,8297.99,2.01824,1.19509,1.06859,1.64756,0.85244,0.96485,1.59067,1.21559,0.16795,0.20714,0,0.603901,0.551627,0.564113,0.319668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
56,8449.09,2.00173,1.17974,1.06828,1.64805,0.84914,0.96647,1.64141,1.25686,0.15997,0.22458,0,0.597492,0.553999,0.563514,0.320012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531
57,8599.04,1.98539,1.18147,1.0647,1.64541,0.85604,0.96374,1.59777,1.23429,0.15644,0.20705,0,0.596276,0.56063,0.567874,0.32267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
58,8749.37,1.99304,1.17153,1.06793,1.63892,0.84799,0.96387,1.61346,1.23077,0.17037,0.21232,0,0.600025,0.561856,0.569436,0.32372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122
59,8899.5,1.98336,1.17004,1.06497,1.6232,0.84062,0.95921,1.56216,1.18907,0.15763,0.21546,0,0.603834,0.560778,0.569879,0.326082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
