epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
112,b,0.02861140772599127,0.009537135908663756,0.02861140772599127,1.33786,0.65485,0.89838,0.41603,0.0014,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.110595703125,3.6421167850494385,7.924109935760498,34.59309005737305,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
113,b,0.028586681729120392,0.009528893909706798,0.028586681729120392,1.33395,0.65486,0.89767,0.41427,0.00135,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.6691284179688,3.648092031478882,7.9359846115112305,36.06138229370117,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
114,b,0.028561748521995285,0.009520582840665094,0.028561748521995285,1.33255,0.65107,0.90068,0.40062,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.320068359375,3.6126372814178467,7.934074401855469,32.37595748901367,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
115,b,0.028536608489116846,0.009512202829705616,0.028536608489116846,1.32816,0.65024,0.89688,0.40074,0.00133,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.2041625976562,3.6352736949920654,7.906257152557373,30.447643280029297,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
116,b,0.028511262018175484,0.009503754006058495,0.028511262018175484,1.33345,0.64993,0.89759,0.39023,0.00133,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.1956787109375,3.6478312015533447,7.98911190032959,33.689353942871094,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
117,b,0.028485709500045142,0.009495236500015047,0.028485709500045142,1.32891,0.64834,0.893,0.38078,0.00135,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.80322265625,3.6375796794891357,7.958342552185059,31.039880752563477,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
118,b,0.028459951328777246,0.00948665044292575,0.028459951328777246,1.31782,0.64745,0.90036,0.37912,0.00131,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.5709228515625,3.6336846351623535,7.930706977844238,33.95830535888672,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
119,b,0.02843398790159467,0.009477995967198224,0.02843398790159467,1.31693,0.6483,0.89463,0.36969,0.00131,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.7469482421875,3.614253282546997,7.950894832611084,33.997371673583984,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
120,b,0.02840781961888558,0.009469273206295193,0.02840781961888558,1.31514,0.63986,0.89664,0.37114,0.00132,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.3751831054688,3.6259262561798096,8.009754180908203,33.619991302490234,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
121,b,0.02838144688419726,0.009460482294732422,0.02838144688419726,1.31325,0.64222,0.89557,0.37389,0.0013,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.5678100585938,3.6352696418762207,7.991578578948975,35.012725830078125,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
122,b,0.028354870104229914,0.009451623368076638,0.028354870104229914,1.30933,0.63339,0.89334,0.36537,0.00131,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.939208984375,3.631807804107666,8.038378715515137,34.9273681640625,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
123,b,0.028328089688830355,0.009442696562943453,0.028328089688830355,1.3045,0.63958,0.89106,0.37725,0.00138,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.328125,3.634913444519043,8.021463394165039,33.92597579956055,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
124,b,0.028301106050985726,0.009433702016995242,0.028301106050985726,1.30218,0.63222,0.88922,0.37154,0.00131,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.2944946289062,3.622204303741455,7.963190078735352,33.66282653808594,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
125,b,0.028273919606817098,0.009424639868939034,0.028273919606817098,1.30119,0.63335,0.89255,0.36843,0.00135,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.3353271484375,3.6188478469848633,8.039203643798828,32.52899932861328,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
126,b,0.028246530775573073,0.009415510258524358,0.028246530775573073,1.30562,0.63512,0.89219,0.37746,0.00129,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.9459838867188,3.634176254272461,8.061583518981934,32.283756256103516,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
127,b,0.02821893997962331,0.009406313326541104,0.02821893997962331,1.30165,0.63597,0.89126,0.36937,0.0013,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.5657348632812,3.6186764240264893,8.112751007080078,32.2374267578125,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
128,b,0.028191147644452012,0.009397049214817339,0.028191147644452012,1.30275,0.63388,0.89078,0.36486,0.00131,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.5335693359375,3.613353967666626,8.047889709472656,32.324501037597656,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
129,b,0.028163154198651372,0.009387718066217125,0.028163154198651372,1.29305,0.62672,0.88622,0.3585,0.00132,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.08154296875,3.5944647789001465,8.143754959106445,35.41191101074219,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
130,b,0.028134960073914955,0.009378320024638318,0.028134960073914955,1.28952,0.62816,0.88969,0.36189,0.00138,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.607666015625,3.617541790008545,8.106741905212402,33.0369987487793,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
131,b,0.028106565705031037,0.009368855235010347,0.028106565705031037,1.29714,0.63188,0.88984,0.34559,0.00138,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.9664306640625,3.5974009037017822,8.117660522460938,29.853715896606445,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
132,b,0.028077971529875914,0.009359323843291972,0.028077971529875914,1.281,0.62684,0.88968,0.34228,0.0015,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0459594726562,3.6213839054107666,8.181844711303711,32.6739387512207,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
133,b,0.028049177989407138,0.009349725996469046,0.028049177989407138,1.29384,0.62855,0.88644,0.34366,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.6791381835938,3.6095123291015625,8.224185943603516,33.1572151184082,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
134,b,0.028020185527656723,0.009340061842552242,0.028020185527656723,1.28338,0.62688,0.88725,0.35416,0.00133,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.8253784179688,3.6055803298950195,8.078852653503418,32.75004577636719,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
135,b,0.027990994591724303,0.009330331530574769,0.027990994591724303,1.27908,0.61969,0.88738,0.35339,0.0013,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.6211547851562,3.620183229446411,8.117120742797852,34.69659423828125,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
136,b,0.02796160563177021,0.00932053521059007,0.02796160563177021,1.27923,0.62167,0.88352,0.34983,0.00135,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.495849609375,3.5884740352630615,8.102115631103516,31.56630516052246,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
137,b,0.02793201910100856,0.00931067303366952,0.02793201910100856,1.27176,0.61323,0.8831,0.33461,0.00135,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.3700561523438,3.5787744522094727,8.151656150817871,32.309085845947266,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
138,b,0.02790223545570027,0.00930074515190009,0.02790223545570027,1.27918,0.61964,0.88731,0.34501,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.2752075195312,3.595889091491699,8.197524070739746,32.78396224975586,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
139,b,0.027872255155145985,0.009290751718381996,0.027872255155145985,1.27865,0.61501,0.88412,0.33537,0.00137,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.97802734375,3.5905556678771973,8.23193359375,32.53231430053711,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
140,b,0.027842078661679034,0.009280692887226345,0.027842078661679034,1.27711,0.61615,0.88343,0.33075,0.00148,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.9708862304688,3.6040141582489014,8.144166946411133,31.257184982299805,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
141,b,0.02781170644065827,0.009270568813552756,0.02781170644065827,1.27572,0.61791,0.88276,0.33187,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.9290771484375,3.587599277496338,8.233701705932617,32.1005973815918,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
142,b,0.027781138960460916,0.009260379653486972,0.027781138960460916,1.26957,0.61211,0.88267,0.33725,0.0013,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.9356689453125,3.577281951904297,8.164833068847656,31.982637405395508,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
143,b,0.02775037669247533,0.009250125564158444,0.02775037669247533,1.26672,0.61196,0.88607,0.33322,0.00133,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.2850341796875,3.593524217605591,8.131332397460938,32.57429504394531,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
144,b,0.027719420111093736,0.009239806703697912,0.027719420111093736,1.27262,0.61455,0.88537,0.3394,0.00139,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.1314697265625,3.5963029861450195,8.176006317138672,31.739763259887695,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
145,b,0.02768826969370492,0.009229423231234974,0.02768826969370492,1.25875,0.61397,0.8817,0.33845,0.00142,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.2479248046875,3.570258855819702,8.205719947814941,30.161256790161133,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
146,b,0.027656925920686852,0.009218975306895619,0.027656925920686852,1.26264,0.60975,0.8798,0.32363,0.00131,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0210571289062,3.571990966796875,8.277449607849121,30.944067001342773,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
147,b,0.027625389275399287,0.009208463091799762,0.027625389275399287,1.26445,0.61155,0.88321,0.31797,0.00133,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.189208984375,3.571772813796997,8.245598793029785,31.473167419433594,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
148,b,0.027593660244176303,0.009197886748058768,0.027593660244176303,1.2593,0.60999,0.88069,0.31617,0.00136,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.3624877929688,3.5823161602020264,8.193987846374512,32.966068267822266,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
149,b,0.027561739316318813,0.009187246438772938,0.027561739316318813,1.25946,0.60485,0.88425,0.29975,0.00161,0.15321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.2301635742188,3.5985946655273438,8.1805419921875,30.830209732055664,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
150,b,0.027529626984087015,0.009176542328029004,0.027529626984087015,1.26327,0.60762,0.87987,0.30228,0.00136,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.294921875,3.598848342895508,8.21862506866455,30.338163375854492,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
151,b,0.027497323742692797,0.009165774580897599,0.027497323742692797,1.2536,0.60281,0.88046,0.30266,0.00132,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0870971679688,3.598949432373047,8.217110633850098,31.751079559326172,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
152,b,0.027464830090292103,0.009154943363430701,0.027464830090292103,1.25325,0.60848,0.88051,0.31923,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.6326904296875,3.5758767127990723,8.263265609741211,32.07331466674805,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
153,b,0.02743214652797724,0.009144048842659082,0.02743214652797724,1.25073,0.60027,0.87788,0.31068,0.00129,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.8500366210938,3.5735666751861572,8.250091552734375,29.611675262451172,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
154,b,0.027399273559769188,0.00913309118658973,0.027399273559769188,1.2615,0.61194,0.87946,0.32124,0.00135,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.8321533203125,3.568676710128784,8.266721725463867,32.23543930053711,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
155,b,0.027366211692609766,0.009122070564203257,0.027366211692609766,1.25724,0.61103,0.88121,0.3225,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.8095703125,3.55865740776062,8.263457298278809,30.315576553344727,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
156,b,0.027332961436353876,0.009110987145451293,0.027332961436353876,1.24547,0.60014,0.87754,0.31771,0.0014,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.2369995117188,3.557830810546875,8.23715877532959,29.235448837280273,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
157,b,0.0272995233037616,0.009099841101253866,0.0272995233037616,1.24543,0.60012,0.87866,0.31914,0.00136,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.507080078125,3.5635740756988525,8.243735313415527,30.482666015625,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
158,b,0.0272658978104903,0.009088632603496767,0.0272658978104903,1.25203,0.60427,0.87861,0.312,0.00133,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.4840698242188,3.5474162101745605,8.15843391418457,28.933963775634766,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
159,b,0.027232085475086685,0.009077361825028897,0.027232085475086685,1.25047,0.60215,0.88113,0.31347,0.00135,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.3419799804688,3.5534143447875977,8.210855484008789,29.09331512451172,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
160,b,0.027198086818978798,0.0090660289396596,0.027198086818978798,1.24806,0.6007,0.87541,0.30773,0.00128,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.4644775390625,3.553468942642212,8.225786209106445,28.913372039794922,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
161,b,0.02716390236646797,0.00905463412215599,0.02716390236646797,1.24495,0.59605,0.87612,0.32803,0.00124,0.15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.7581787109375,3.5338351726531982,8.192703247070312,29.759302139282227,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
162,b,0.027129532644720747,0.00904317754824025,0.027129532644720747,1.24973,0.60164,0.88092,0.3248,0.00132,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.592041015625,3.539768695831299,8.234622955322266,30.822952270507812,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
163,b,0.027094978183760755,0.009031659394586918,0.027094978183760755,1.23909,0.59935,0.87484,0.31669,0.00132,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.1942749023438,3.527573347091675,8.197422981262207,30.6350154876709,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
164,b,0.027060239516460527,0.009020079838820177,0.027060239516460527,1.24823,0.59838,0.87779,0.30504,0.0013,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.2406616210938,3.5335030555725098,8.139424324035645,27.95001220703125,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
165,b,0.027025317178533296,0.0090084390595111,0.027025317178533296,1.2357,0.59555,0.87517,0.31438,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.5064086914062,3.54040265083313,8.233469009399414,29.38172721862793,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
166,b,0.0269902117085247,0.008996737236174902,0.0269902117085247,1.24287,0.59835,0.8741,0.29621,0.00136,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.4934692382812,3.521868944168091,8.147588729858398,29.463462829589844,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
167,b,0.02695492364780452,0.008984974549268174,0.02695492364780452,1.24037,0.59785,0.87891,0.30106,0.0013,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0469970703125,3.5189638137817383,8.194112777709961,28.16779899597168,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
168,b,0.026919453540558313,0.008973151180186104,0.026919453540558313,1.23185,0.59383,0.87349,0.30214,0.0013,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.6553344726562,3.5261693000793457,8.238595008850098,28.561796188354492,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
