epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
76,16679.4,2.22067,1.54952,1.13695,2.03173,1.55846,1.14875,1.49293,0.549426,0.467765,0.4737,0.253033,nan,nan,nan,nan,nan,nan,nan,0.00814375,0.00814375,0.00814375
77,16821.3,2.21931,1.55594,1.14059,2.03163,1.54965,1.1522,1.53378,0.553158,0.466723,0.474476,0.253461,nan,nan,nan,nan,nan,nan,nan,0.008119,0.008119,0.008119
78,17117.3,2.21009,1.5544,1.14407,2.02347,1.54943,1.15903,1.41837,0.5522,0.468199,0.475058,0.254356,nan,nan,nan,nan,nan,nan,nan,0.00809425,0.00809425,0.00809425
79,17487.5,2.22823,1.54905,1.13764,2.05668,1.55399,1.1581,1.40011,0.54942,0.468894,0.475667,0.254834,nan,nan,nan,nan,nan,nan,nan,0.0080695,0.0080695,0.0080695
80,17792.6,2.22658,1.56093,1.14483,2.04615,1.55407,1.16305,nan,0.548692,0.470339,0.47672,0.255337,nan,nan,nan,nan,nan,nan,nan,0.00804475,0.00804475,0.00804475
81,17933.8,2.2226,1.53973,1.13606,2.03688,1.54123,1.15504,1.37472,0.549265,0.470352,0.477069,0.255708,nan,nan,nan,nan,nan,nan,nan,0.00802,0.00802,0.00802
82,18076.8,2.21697,1.53812,1.14444,2.03878,1.53951,1.16607,1.38771,0.5479,0.471372,0.478052,0.255874,nan,nan,nan,nan,nan,nan,nan,0.00799525,0.00799525,0.00799525
83,18217.2,2.21326,1.54276,1.13484,2.03957,1.54592,1.16217,1.3842,0.544799,0.471894,0.478309,0.256801,nan,nan,nan,nan,nan,nan,nan,0.0079705,0.0079705,0.0079705
84,18350.7,2.19968,1.53426,1.13456,2.03968,1.53798,1.16767,1.40073,0.543566,0.473041,0.479141,0.25736,nan,nan,nan,nan,nan,nan,nan,0.00794575,0.00794575,0.00794575
85,18687.9,2.19559,1.53298,1.13495,2.03219,1.54104,1.16928,1.31433,0.543041,0.472401,0.479205,0.258015,nan,nan,nan,nan,nan,nan,nan,0.007921,0.007921,0.007921
86,19059.1,2.193,1.52859,1.14219,2.03642,1.5454,1.17831,1.29182,0.543797,0.472509,0.479615,0.258343,nan,nan,nan,nan,nan,nan,nan,0.00789625,0.00789625,0.00789625
87,19303.8,2.18542,1.5213,1.13666,2.05065,1.55755,1.18461,1.29675,0.547584,0.471392,0.480581,0.258789,nan,nan,nan,nan,nan,nan,nan,0.0078715,0.0078715,0.0078715
88,19444.4,2.19324,1.51913,1.13569,2.04575,1.54219,1.18239,1.30976,0.54752,0.472683,0.481409,0.259354,nan,nan,nan,nan,nan,nan,nan,0.00784675,0.00784675,0.00784675
89,19585.1,2.20927,1.53571,1.13782,2.05166,1.53994,1.18078,1.32901,0.548852,0.472343,0.481928,0.259846,nan,nan,nan,nan,nan,nan,nan,0.007822,0.007822,0.007822
90,19726.5,2.18195,1.50754,1.13362,2.04469,1.54518,1.18469,1.25806,0.54995,0.473393,0.484028,0.260243,nan,nan,nan,nan,nan,nan,nan,0.00779725,0.00779725,0.00779725
91,19857.7,2.17444,1.5068,1.1314,2.04911,1.5496,1.18837,1.26266,0.547404,0.475482,0.483939,0.260815,nan,nan,nan,nan,nan,nan,nan,0.0077725,0.0077725,0.0077725
92,20215,2.17933,1.50601,1.1401,2.06224,1.55246,1.20378,1.21917,0.550498,0.475433,0.484885,0.261694,nan,nan,nan,nan,nan,nan,nan,0.00774775,0.00774775,0.00774775
93,20583.3,2.17013,1.49138,1.13301,2.06161,1.55106,1.19909,1.2305,0.551765,0.475034,0.485325,0.261891,nan,nan,nan,nan,nan,nan,nan,0.007723,0.007723,0.007723
94,20807.7,2.18053,1.49351,1.12685,2.07633,1.55397,1.20258,1.17884,0.550662,0.475514,0.485716,0.262401,nan,nan,nan,nan,nan,nan,nan,0.00769825,0.00769825,0.00769825
95,20949.3,2.18098,1.49996,1.13074,2.08154,1.56622,1.20802,1.23156,0.556005,0.473763,0.48637,0.26313,nan,nan,nan,nan,nan,nan,nan,0.0076735,0.0076735,0.0076735
96,21090.4,2.17459,1.48979,1.12777,2.07549,1.55105,1.21035,1.20475,0.554513,0.477032,0.486569,0.263346,nan,nan,nan,nan,nan,nan,nan,0.00764875,0.00764875,0.00764875
97,21237.5,2.16454,1.48338,1.12724,2.06588,1.55857,1.20879,1.20616,0.555942,0.476214,0.486967,0.263799,nan,nan,nan,nan,nan,nan,nan,0.007624,0.007624,0.007624
98,21458.8,2.1692,1.48667,1.12721,2.0756,1.5579,1.21083,1.19764,0.555453,0.478841,0.487052,0.264162,nan,nan,nan,nan,nan,nan,nan,0.00759925,0.00759925,0.00759925
99,21823,2.15436,1.47553,1.12906,2.07608,1.57122,1.21916,1.1827,0.555242,0.480414,0.487824,0.264644,nan,nan,nan,nan,nan,nan,nan,0.0075745,0.0075745,0.0075745
100,22203.9,2.15303,1.47124,1.12643,2.08067,1.56986,1.22265,1.17788,0.554448,0.478929,0.488279,0.265212,nan,nan,nan,nan,nan,nan,nan,0.00754975,0.00754975,0.00754975
101,22359.8,2.15983,1.4723,1.12359,2.102,1.57508,1.22531,1.20433,0.555338,0.480566,0.489008,0.265726,nan,nan,nan,nan,nan,nan,nan,0.007525,0.007525,0.007525
102,22499.9,2.15454,1.47576,1.12182,2.09714,1.58574,1.23025,1.16128,0.55763,0.480988,0.489752,0.266291,nan,nan,nan,nan,nan,nan,nan,0.00750025,0.00750025,0.00750025
103,22639.8,2.15352,1.47318,1.12757,2.10305,1.58871,1.24052,1.16344,0.560178,0.480191,0.490103,0.266751,nan,nan,nan,nan,nan,nan,nan,0.0074755,0.0074755,0.0074755
104,22785.3,2.15515,1.47322,1.12767,2.1126,1.6072,1.24736,1.13783,0.561698,0.479854,0.491201,0.267042,nan,nan,nan,nan,nan,nan,nan,0.00745075,0.00745075,0.00745075
105,23136.7,2.13751,1.47576,1.1301,2.11226,1.61069,1.25715,1.20647,0.559748,0.479976,0.49128,0.267646,nan,nan,nan,nan,nan,nan,nan,0.007426,0.007426,0.007426
106,23500.6,2.13899,1.4626,1.12514,2.11708,1.60353,1.26011,1.17721,0.56056,0.480436,0.492069,0.268288,nan,nan,nan,nan,nan,nan,nan,0.00740125,0.00740125,0.00740125
107,23733.9,2.14436,1.46855,1.12887,2.13684,1.62756,1.26482,1.16383,0.562264,0.478712,0.492352,0.2688,nan,nan,nan,nan,nan,nan,nan,0.0073765,0.0073765,0.0073765
108,23874.4,2.10916,1.4361,1.11963,2.12545,1.62512,1.27225,1.17197,0.565147,0.479495,0.493478,0.269619,nan,nan,nan,nan,nan,nan,nan,0.00735175,0.00735175,0.00735175
109,24015.7,2.13521,1.44707,1.11993,2.14453,1.62699,1.27006,1.14807,0.564926,0.479896,0.494038,0.270483,nan,nan,nan,nan,nan,nan,nan,0.007327,0.007327,0.007327
110,24154.5,2.13401,1.4533,1.12037,2.15604,1.65221,1.27953,1.15952,0.568311,0.479083,0.494414,0.271001,nan,nan,nan,nan,nan,nan,nan,0.00730225,0.00730225,0.00730225
111,24423.8,2.14225,1.46125,1.12426,2.1613,1.65455,1.28712,1.17765,0.568744,0.480411,0.495309,0.27154,nan,nan,nan,nan,nan,nan,nan,0.0072775,0.0072775,0.0072775
112,24791.1,2.12953,1.44993,1.11858,2.17904,1.67013,1.29509,1.13108,0.571657,0.47959,0.495854,0.272091,nan,nan,nan,nan,nan,nan,nan,0.00725275,0.00725275,0.00725275
113,25143.9,2.14454,1.44588,1.11572,2.19521,1.67842,1.29588,1.12341,0.568573,0.481393,0.496748,0.272636,nan,nan,nan,nan,nan,nan,nan,0.007228,0.007228,0.007228
114,25286.8,2.1252,1.43109,1.11881,2.18778,1.68003,1.3061,1.14391,0.569901,0.480754,0.496763,0.272913,nan,nan,nan,nan,nan,nan,nan,0.00720325,0.00720325,0.00720325
115,25443.7,2.1191,1.43446,1.1204,2.17823,1.67541,1.31479,1.13816,0.565872,0.483393,0.497113,0.273409,nan,nan,nan,nan,nan,nan,nan,0.0071785,0.0071785,0.0071785
116,25584.5,2.12112,1.44156,1.11918,2.2078,1.7143,1.33007,1.15455,0.563612,0.483838,0.497619,0.273695,nan,nan,nan,nan,nan,nan,nan,0.00715375,0.00715375,0.00715375
117,25851.8,2.11887,1.44605,1.1218,2.20997,1.72812,1.33364,1.15802,0.56578,0.483026,0.498,0.274215,nan,nan,nan,nan,nan,nan,nan,0.007129,0.007129,0.007129
118,26211.3,2.13396,1.43882,1.11805,2.22686,1.71562,1.32984,1.12241,0.567661,0.48427,0.498996,0.274499,nan,nan,nan,nan,nan,nan,nan,0.00710425,0.00710425,0.00710425
119,26571.5,2.09993,1.42381,1.11623,2.21084,1.7385,1.34953,1.11551,0.567747,0.484106,0.499464,0.275102,nan,nan,nan,nan,nan,nan,nan,0.0070795,0.0070795,0.0070795
120,26712.8,2.12225,1.42953,1.11283,2.23815,1.73951,1.34532,1.13486,0.569486,0.483503,0.499796,0.275479,nan,nan,nan,nan,nan,nan,nan,0.00705475,0.00705475,0.00705475
121,26850.7,2.10692,1.4266,1.11902,2.24104,1.75349,1.3569,1.17804,0.570073,0.484222,0.500612,0.276061,nan,nan,nan,nan,nan,nan,nan,0.00703,0.00703,0.00703
122,26989.8,2.12199,1.43265,1.1196,2.25797,1.7685,1.3674,1.14397,0.57137,0.483741,0.501241,0.276482,nan,nan,nan,nan,nan,nan,nan,0.00700525,0.00700525,0.00700525
123,27128.9,2.1168,1.42597,1.11674,2.27004,1.79176,1.37889,1.14938,0.572651,0.482959,0.501497,0.276762,nan,nan,nan,nan,nan,nan,nan,0.0069805,0.0069805,0.0069805
124,27478.4,2.09641,1.41611,1.11517,2.27863,1.80305,1.39451,1.17495,0.57209,0.483493,0.501887,0.276991,nan,nan,nan,nan,nan,nan,nan,0.00695575,0.00695575,0.00695575
125,27840.3,2.13137,1.43205,1.11721,2.30819,1.82095,1.39188,1.17514,0.572799,0.482504,0.501928,0.27741,nan,nan,nan,nan,nan,nan,nan,0.006931,0.006931,0.006931
126,28079.4,2.11333,1.43075,1.11876,2.31074,1.84498,1.40972,1.17454,0.573695,0.483394,0.502583,0.27825,nan,nan,nan,nan,nan,nan,nan,0.00690625,0.00690625,0.00690625
127,28217.5,2.10069,1.42324,1.11898,2.31716,1.84418,1.42363,1.21749,0.573356,0.483463,0.503169,0.27855,nan,nan,nan,nan,nan,nan,nan,0.0068815,0.0068815,0.0068815
128,28355.8,2.09332,1.40787,1.11616,2.328,1.85179,1.42678,1.21351,0.571621,0.483536,0.504314,0.27894,nan,nan,nan,nan,nan,nan,nan,0.00685675,0.00685675,0.00685675
129,28493.8,2.09672,1.41694,1.12258,2.33617,1.86471,1.44331,1.20104,0.57407,0.483818,0.504503,0.279405,nan,nan,nan,nan,nan,nan,nan,0.006832,0.006832,0.006832
