epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
118,26418,2.1156,1.43322,1.11344,2.23233,1.74339,1.35098,1.26012,0.581495,0.487436,0.505255,0.279766,nan,nan,nan,nan,nan,nan,nan,0.00710425,0.00710425,0.00710425
119,26554.9,2.11951,1.43506,1.11422,2.25639,1.75787,1.35785,1.23772,0.583301,0.486503,0.5058,0.28048,nan,nan,nan,nan,nan,nan,nan,0.0070795,0.0070795,0.0070795
120,26692.6,2.10163,1.41648,1.11439,2.24301,1.76715,1.36792,1.26735,0.58092,0.486987,0.505804,0.280669,nan,nan,nan,nan,nan,nan,nan,0.00705475,0.00705475,0.00705475
121,26829.2,2.12062,1.44088,1.11365,2.26075,1.77294,1.3677,1.27776,0.582374,0.487281,0.506628,0.281203,nan,nan,nan,nan,nan,nan,nan,0.00703,0.00703,0.00703
122,26965.3,2.11275,1.41465,1.11115,2.28303,1.79498,1.38042,1.27568,0.583826,0.486979,0.506644,0.281693,nan,nan,nan,nan,nan,nan,nan,0.00700525,0.00700525,0.00700525
123,27103.3,2.11985,1.43174,1.11249,2.29134,1.80369,1.38926,1.31477,0.582071,0.487608,0.506384,0.282017,nan,nan,nan,nan,nan,nan,nan,0.0069805,0.0069805,0.0069805
124,27244.4,2.09442,1.4189,1.11412,2.29725,1.82161,1.40382,1.26408,0.583367,0.487526,0.506664,0.282672,nan,nan,nan,nan,nan,nan,nan,0.00695575,0.00695575,0.00695575
125,27380.5,2.10429,1.41906,1.11657,2.30692,1.82656,1.4071,1.29438,0.58313,0.486903,0.50656,0.282929,nan,nan,nan,nan,nan,nan,nan,0.006931,0.006931,0.006931
126,27517.5,2.098,1.41912,1.11508,2.31,1.8417,1.41724,1.29688,0.585313,0.485042,0.507323,0.283093,nan,nan,nan,nan,nan,nan,nan,0.00690625,0.00690625,0.00690625
127,27656.3,2.1036,1.40962,1.11668,2.32686,1.84919,1.42774,1.28485,0.587109,0.484458,0.507778,0.283446,nan,nan,nan,nan,nan,nan,nan,0.0068815,0.0068815,0.0068815
