epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/t_sep_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/s_sep_loss,train/r_aux_loss,train/u_aux_loss,train/mask_reg_loss,train/recon_task_loss,train/rs_comp_loss,train/r_obb_loss,train/s_repel_loss,train/path_b_loss,train/r_sar_loss,train/dkd_loss,train/proto_cls_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/r_aux_fg_mean,train/r_aux_bg_mean,train/u_aux_fg_mean,train/u_aux_bg_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/t_sep_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/s_sep_loss,val/r_aux_loss,val/u_aux_loss,val/mask_reg_loss,val/recon_task_loss,val/rs_comp_loss,val/r_obb_loss,val/s_repel_loss,val/path_b_loss,val/r_sar_loss,val/dkd_loss,val/proto_cls_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/r_aux_fg_mean,val/r_aux_bg_mean,val/u_aux_fg_mean,val/u_aux_bg_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
61,3078.48,2.08393,1.31634,1.10613,0,0,0,0,0,0,3.22069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60129,0.54493,0.54712,0.29544,1.92543,1.07805,1.04517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29544,0.00946048,0.00946048,0.00946048
62,3124.79,2.08489,1.30893,1.10417,0,0,0,0,0,0,3.22216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60512,0.54595,0.54948,0.29722,1.91744,1.07346,1.04237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29722,0.0094427,0.0094427,0.0094427
63,3173.72,2.07974,1.30194,1.1041,0,0,0,0,0,0,3.20108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60259,0.54767,0.55124,0.30034,1.91351,1.07014,1.04078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30034,0.00942464,0.00942464,0.00942464
64,3221.46,2.07499,1.29599,1.09776,0,0,0,0,0,0,3.19238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61089,0.54427,0.55227,0.30146,1.90835,1.06591,1.03899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30146,0.00940631,0.00940631,0.00940631
65,3269.24,2.06124,1.29228,1.09763,0,0,0,0,0,0,3.20903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61404,0.54316,0.55236,0.30173,1.90754,1.06348,1.03865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30173,0.00938772,0.00938772,0.00938772
66,3315.83,2.08033,1.29523,1.09623,0,0,0,0,0,0,3.21982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61995,0.54386,0.5544,0.30322,1.90279,1.05994,1.03685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30322,0.00936886,0.00936886,0.00936886
67,3363.42,2.07439,1.2928,1.08746,0,0,0,0,0,0,3.16379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61656,0.54584,0.55542,0.30411,1.89722,1.0571,1.03556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30411,0.00934973,0.00934973,0.00934973
68,3410.99,2.07068,1.2811,1.09318,0,0,0,0,0,0,3.11212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62458,0.54497,0.55815,0.30504,1.89581,1.05351,1.03545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30504,0.00933033,0.00933033,0.00933033
69,3458.11,2.05642,1.2711,1.0873,0,0,0,0,0,0,3.07583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6324,0.54435,0.55891,0.30635,1.88951,1.05002,1.03356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30635,0.00931067,0.00931067,0.00931067
70,3504.92,2.06176,1.27576,1.08863,0,0,0,0,0,0,3.06513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62482,0.54819,0.55867,0.30733,1.88543,1.0464,1.03262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30733,0.00929075,0.00929075,0.00929075
71,3551.29,2.04704,1.27011,1.08755,0,0,0,0,0,0,3.13494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62722,0.55001,0.56143,0.30886,1.88329,1.04387,1.03201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30886,0.00927057,0.00927057,0.00927057
72,3598.61,2.04119,1.27078,1.08499,0,0,0,0,0,0,3.14606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6226,0.55179,0.56218,0.31067,1.87904,1.03994,1.0309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31067,0.00925013,0.00925013,0.00925013
73,3645.84,2.05197,1.26125,1.08393,0,0,0,0,0,0,3.06791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62443,0.5518,0.56391,0.31211,1.87653,1.03772,1.03009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31211,0.00922942,0.00922942,0.00922942
74,3692.57,2.04158,1.26345,1.07723,0,0,0,0,0,0,3.10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62661,0.55245,0.56525,0.31274,1.87357,1.03492,1.02986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31274,0.00920846,0.00920846,0.00920846
75,3739.77,2.02991,1.25076,1.07898,0,0,0,0,0,0,3.12793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62337,0.55402,0.5652,0.31357,1.8712,1.03315,1.02909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31357,0.00918725,0.00918725,0.00918725
76,3787.06,2.0176,1.25522,1.08593,0,0,0,0,0,0,3.13961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62442,0.55314,0.56591,0.31437,1.8688,1.03194,1.02846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31437,0.00916577,0.00916577,0.00916577
77,3833.74,2.0251,1.24518,1.08221,0,0,0,0,0,0,3.14381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62996,0.55229,0.56741,0.31519,1.86654,1.02944,1.02792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31519,0.00914405,0.00914405,0.00914405
78,3881.09,2.01048,1.22821,1.07721,0,0,0,0,0,0,3.13531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62667,0.55474,0.56754,0.31635,1.86439,1.02735,1.02711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31635,0.00912207,0.00912207,0.00912207
79,3927.66,2.00228,1.22792,1.07384,0,0,0,0,0,0,3.13724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62708,0.55614,0.56962,0.31716,1.86228,1.02483,1.02648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31716,0.00909984,0.00909984,0.00909984
80,3975.16,2.02243,1.23429,1.06916,0,0,0,0,0,0,3.15837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62916,0.55824,0.57047,0.31774,1.86056,1.02236,1.02572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31774,0.00907736,0.00907736,0.00907736
81,4021.53,1.99486,1.21208,1.0716,0,0,0,0,0,0,3.16262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6309,0.55889,0.57056,0.31856,1.86001,1.02064,1.02544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31856,0.00905463,0.00905463,0.00905463
82,4068.41,2.01473,1.22794,1.07475,0,0,0,0,0,0,3.16029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63006,0.56087,0.5711,0.31942,1.85732,1.01866,1.02478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31942,0.00903166,0.00903166,0.00903166
83,4115.15,2.008,1.22708,1.07076,0,0,0,0,0,0,3.12523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6317,0.56066,0.57219,0.32017,1.85482,1.01629,1.0238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32017,0.00900844,0.00900844,0.00900844
84,4161.37,2.00109,1.22043,1.06784,0,0,0,0,0,0,3.1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63485,0.56036,0.5721,0.3209,1.85174,1.01427,1.02299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3209,0.00898497,0.00898497,0.00898497
85,4208.22,2.01383,1.21628,1.06967,0,0,0,0,0,0,3.15122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0.56172,0.57273,0.32194,1.8499,1.01327,1.02237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32194,0.00896127,0.00896127,0.00896127
86,4255.94,1.99756,1.20514,1.06137,0,0,0,0,0,0,3.13997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63416,0.56157,0.574,0.32286,1.84764,1.01122,1.02136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32286,0.00893732,0.00893732,0.00893732
87,4302.38,1.98429,1.20352,1.06528,0,0,0,0,0,0,3.20802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63397,0.56271,0.57496,0.32358,1.84603,1.00963,1.0209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32358,0.00891313,0.00891313,0.00891313
88,4349.86,1.99444,1.21166,1.06576,0,0,0,0,0,0,3.19434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63518,0.56305,0.57549,0.32409,1.84421,1.00772,1.02019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32409,0.0088887,0.0088887,0.0088887
89,4396.04,1.98915,1.21151,1.06889,0,0,0,0,0,0,3.16115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63685,0.56353,0.57682,0.32463,1.84248,1.00681,1.01964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32463,0.00886404,0.00886404,0.00886404
90,4441.51,1.97776,1.1987,1.06239,0,0,0,0,0,0,3.14126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6376,0.56426,0.57742,0.32534,1.84017,1.00496,1.01896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32534,0.00883914,0.00883914,0.00883914
91,4487.6,1.97889,1.19604,1.05999,0,0,0,0,0,0,3.20632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63853,0.5653,0.57908,0.32571,1.83914,1.00327,1.01863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32571,0.00881401,0.00881401,0.00881401
92,4534.1,1.9551,1.18608,1.05923,0,0,0,0,0,0,3.17752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64026,0.56573,0.57949,0.32659,1.83758,1.00206,1.01814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32659,0.00878864,0.00878864,0.00878864
93,4580.32,1.97216,1.18198,1.05628,0,0,0,0,0,0,3.15351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6421,0.56724,0.5802,0.32727,1.83639,1.00074,1.01764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32727,0.00876305,0.00876305,0.00876305
94,4626.29,1.96236,1.18926,1.05727,0,0,0,0,0,0,3.17397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63864,0.56768,0.57994,0.32774,1.83469,0.99949,1.01711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32774,0.00873723,0.00873723,0.00873723
95,4672.43,1.96011,1.18492,1.0528,0,0,0,0,0,0,3.16769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0.56909,0.5803,0.32774,1.83324,0.99768,1.01656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32774,0.00871117,0.00871117,0.00871117
96,4718.69,1.96129,1.17624,1.05155,0,0,0,0,0,0,3.13703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63958,0.57028,0.58153,0.32842,1.83144,0.99596,1.01598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32842,0.0086849,0.0086849,0.0086849
97,4765.73,1.96253,1.18309,1.06163,0,0,0,0,0,0,3.06605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63992,0.57077,0.58208,0.32935,1.83005,0.99416,1.01559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32935,0.00865839,0.00865839,0.00865839
98,4812.61,1.95894,1.17834,1.05068,0,0,0,0,0,0,3.08078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63842,0.57153,0.58251,0.33017,1.82868,0.99282,1.01493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33017,0.00863167,0.00863167,0.00863167
99,4859.13,1.94911,1.16608,1.04898,0,0,0,0,0,0,3.09237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64133,0.57215,0.58426,0.33067,1.82761,0.99132,1.01457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33067,0.00860473,0.00860473,0.00860473
100,4904.82,1.93865,1.16457,1.05204,0,0,0,0,0,0,3.13452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64077,0.57408,0.58503,0.3315,1.82557,0.98995,1.01387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3315,0.00857756,0.00857756,0.00857756
101,4951.46,1.95042,1.16704,1.0544,0,0,0,0,0,0,3.18298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64378,0.57311,0.58623,0.33256,1.82298,0.98845,1.01314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33256,0.00855018,0.00855018,0.00855018
102,4997.84,1.9516,1.16215,1.05043,0,0,0,0,0,0,3.15448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64744,0.57262,0.58678,0.33273,1.82189,0.98653,1.01285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33273,0.00852258,0.00852258,0.00852258
103,5043.95,1.9313,1.15256,1.04704,0,0,0,0,0,0,3.15888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64779,0.57214,0.58699,0.33315,1.81991,0.98575,1.01235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33315,0.00849477,0.00849477,0.00849477
104,5090.82,1.94946,1.1629,1.04544,0,0,0,0,0,0,3.16379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64727,0.57444,0.58806,0.33334,1.81766,0.98385,1.01177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33334,0.00846674,0.00846674,0.00846674
105,5160.24,1.93498,1.15946,1.0462,0,0,0,0,0,0,3.17104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65121,0.5729,0.58867,0.33395,1.81591,0.98246,1.01115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33395,0.00843851,0.00843851,0.00843851
106,5206.86,1.92917,1.14794,1.04276,0,0,0,0,0,0,3.16089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64743,0.57633,0.58989,0.33509,1.81398,0.98082,1.01066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33509,0.00841006,0.00841006,0.00841006
107,5253.16,1.93795,1.16069,1.04186,0,0,0,0,0,0,3.17931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65313,0.57474,0.59109,0.33553,1.81216,0.97911,1.01024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33553,0.00838141,0.00838141,0.00838141
108,5300,1.89886,1.13819,1.04168,0,0,0,0,0,0,3.17637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65074,0.57506,0.59123,0.33647,1.80995,0.97753,1.00961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33647,0.00835255,0.00835255,0.00835255
109,5347.34,1.91826,1.1443,1.04401,0,0,0,0,0,0,3.15749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65382,0.5754,0.59233,0.33681,1.8075,0.97557,1.00901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33681,0.00832349,0.00832349,0.00832349
110,5397.55,1.91956,1.13494,1.03842,0,0,0,0,0,0,3.1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64701,0.57877,0.59287,0.33714,1.80637,0.97404,1.00861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33714,0.00829423,0.00829423,0.00829423
111,5444.98,1.92021,1.13504,1.03757,0,0,0,0,0,0,3.17267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65006,0.5799,0.59386,0.33788,1.8051,0.97269,1.00795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33788,0.00826477,0.00826477,0.00826477
112,5491,1.9152,1.1387,1.0333,0,0,0,0,0,0,3.15493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65058,0.57979,0.59346,0.33819,1.80355,0.97088,1.00764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33819,0.00823511,0.00823511,0.00823511
113,5536.26,1.90101,1.12561,1.03618,0,0,0,0,0,0,3.16848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.58089,0.59336,0.33847,1.80276,0.9693,1.00719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33847,0.00820525,0.00820525,0.00820525
114,5582.69,1.90887,1.12348,1.03173,0,0,0,0,0,0,3.15667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64885,0.58118,0.59406,0.33923,1.80161,0.96817,1.00689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33923,0.0081752,0.0081752,0.0081752
115,5629.26,1.9085,1.12257,1.03638,0,0,0,0,0,0,3.14061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65012,0.58134,0.59453,0.33976,1.80035,0.96666,1.00662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33976,0.00814495,0.00814495,0.00814495
116,5678.45,1.9024,1.12073,1.02862,0,0,0,0,0,0,3.15498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65211,0.58196,0.59585,0.34026,1.79838,0.96441,1.00614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34026,0.00811452,0.00811452,0.00811452
117,5724.31,1.89025,1.11752,1.03091,0,0,0,0,0,0,3.17371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65156,0.58168,0.59647,0.34131,1.79634,0.96292,1.00544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34131,0.00808389,0.00808389,0.00808389
118,5770.38,1.87805,1.11288,1.02795,0,0,0,0,0,0,3.17115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6546,0.58066,0.59573,0.34145,1.79445,0.96079,1.00495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34145,0.00805308,0.00805308,0.00805308
119,5816.44,1.89265,1.11436,1.02816,0,0,0,0,0,0,3.14779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65465,0.58196,0.59699,0.34241,1.79266,0.95892,1.00414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34241,0.00802208,0.00802208,0.00802208
120,5862.36,1.88451,1.10689,1.03085,0,0,0,0,0,0,3.14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65753,0.58163,0.59768,0.34283,1.79065,0.95694,1.00333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34283,0.0079909,0.0079909,0.0079909
121,5909.46,1.87946,1.10488,1.0272,0,0,0,0,0,0,3.14741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66224,0.58045,0.59835,0.34374,1.78908,0.95533,1.00283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34374,0.00795954,0.00795954,0.00795954
122,5955.75,1.86953,1.10803,1.03059,0,0,0,0,0,0,3.14865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66322,0.58076,0.5994,0.34435,1.7882,0.95431,1.00262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34435,0.007928,0.007928,0.007928
123,6002.22,1.8868,1.10334,1.02785,0,0,0,0,0,0,3.1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66107,0.58271,0.60004,0.34461,1.78652,0.95247,1.00198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34461,0.00789628,0.00789628,0.00789628
124,6048.63,1.8882,1.10436,1.02542,0,0,0,0,0,0,3.15346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6623,0.58291,0.60157,0.34524,1.78495,0.9505,1.00153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34524,0.00786438,0.00786438,0.00786438
