line,phase,run_name,rows,best_ap,best_epoch,last_ap,extra_active,max_t_sep_loss,max_s_sep_loss,max_r_aux_loss,max_u_aux_loss,max_mask_reg_loss,max_recon_task_loss,max_rs_comp_loss,max_r_obb_loss,max_s_repel_loss,max_path_b_loss,max_r_sar_loss,max_dkd_loss,max_proto_cls_loss,results_path
other,a1,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bdetonly_lr1e4_b120_a1_e10_b64_s0_gpu1,10,0.62878,1,0.62878,t_sep;u_aux,0.00121,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bdetonly_lr1e4_b120_a1_e10_b64_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_a1_e10_b64_s0_gpu0,10,0.62878,1,0.62878,t_sep;u_aux,0.00121,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_a1_e10_b64_s0_gpu0/results.csv
other,b,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_b1_b_e1_b64_s0_gpu1,1,0.60436,1,0.60436,s_sep;r_aux,0.0,0.00337,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_b1_b_e1_b64_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_a1_e10_b64_s0_gpu0,10,0.62878,1,0.62878,t_sep;u_aux,0.00121,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_a1_e10_b64_s0_gpu0/results.csv
other,a1,ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s0_gpu1,10,0.62878,1,0.62878,t_sep;u_aux,0.00121,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s0_gpu1/results.csv
other,b,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_bentrance_S4_base_a2last_kdramp_b120_after67b_b_e120_b64_s0_gpu1,24,0.62103,22,0.61618,s_sep;r_aux,0.0,0.00188,0.00146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_bentrance_S4_base_a2last_kdramp_b120_after67b_b_e120_b64_s0_gpu1/results.csv
other,b,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_b1_b_e1_b64_s0_gpu0,1,0.60811,1,0.60811,s_sep;r_aux,0.0,0.0034,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_b1_b_e1_b64_s0_gpu0/results.csv
other,a2,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_a2_e50_b64_s0_gpu0,50,0.624,50,0.624,t_sep;u_aux,0.00023,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_r2_a2_e50_b64_s0_gpu0/results.csv
other,b,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_bentrance_S2_a2best_continue_b100_after67b_retry2_b64_after_oom_b_e100_b64_s0_gpu1,100,0.62599,54,0.62174,s_sep;r_aux,0.0,0.00342,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_bentrance_S2_a2best_continue_b100_after67b_retry2_b64_after_oom_b_e100_b64_s0_gpu1/results.csv
other,a2,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2short15_b1_a2_e15_b64_s0_gpu1,15,0.63025,13,0.6215,t_sep,0.00023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2short15_b1_a2_e15_b64_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_bdetonly200_a1_e10_b64_s0_gpu0,10,0.62878,1,0.62878,t_sep;u_aux,0.00121,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_bdetonly200_a1_e10_b64_s0_gpu0/results.csv
other,a1,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_a1_e10_b64_s0_gpu1,10,0.62878,1,0.62878,t_sep;u_aux,0.00121,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_a1_e10_b64_s0_gpu1/results.csv
other,a2,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_b32retry2_a2_e13_b32_s0_gpu0,13,0.63331,4,0.62608,t_sep,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_b32retry2_a2_e13_b32_s0_gpu0/results.csv
other,b,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_b_e1_b64_s0_gpu1,1,0.60193,1,0.60193,s_sep;r_aux,0.0,0.00341,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd4090_shutdown_sync_20260614/evidence_raw/ladd4090/repo_root_snapshot/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_short15_b1_b_e1_b64_s0_gpu1/results.csv
other,a2,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_a2_e10_b32_s0_gpu1,10,0.64929,4,0.6399,t_sep,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_a2_e10_b32_s0_gpu1/results.csv
other,a2,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr1e4_short5_b1_a2_e5_b32_s0_gpu1,5,0.64735,2,0.64416,t_sep,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr1e4_short5_b1_a2_e5_b32_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_a1_e10_b32_s0_gpu1,10,0.65533,1,0.65533,t_sep;u_aux,0.00097,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_a1_e10_b32_s0_gpu1/results.csv
other,b,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr1e4_short5_b1_b_e1_b32_s0_gpu1,1,0.6283,1,0.6283,s_sep;r_aux,0.0,0.00475,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr1e4_short5_b1_b_e1_b32_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry3_a1_e10_b32_s0_gpu1,10,0.65533,1,0.65533,t_sep;u_aux,0.00097,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry3_a1_e10_b32_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_a1_e10_b32_s0_gpu0,10,0.65533,1,0.65533,t_sep;u_aux,0.00097,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_a1_e10_b32_s0_gpu0/results.csv
other,a2,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_a2_e4_b32_s0_gpu1,4,0.64325,4,0.64325,t_sep,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_a2_e4_b32_s0_gpu1/results.csv
other,a2,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry3_a2_e50_b32_s0_gpu1,50,0.64611,8,0.63911,t_sep;u_aux,0.00035,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry3_a2_e50_b32_s0_gpu1/results.csv
other,b,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_b_e1_b32_s0_gpu0,1,0.62642,1,0.62642,s_sep;r_aux,0.0,0.0047,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_b_e1_b32_s0_gpu0/results.csv
other,a2,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_a2_e50_b32_s0_gpu1,50,0.65026,10,0.63725,t_sep;u_aux,0.00014,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_a2_e50_b32_s0_gpu1/results.csv
other,b,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_b_e1_b32_s0_gpu1,1,0.62898,1,0.62898,s_sep;r_aux,0.0,0.00474,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_b_e1_b32_s0_gpu1/results.csv
other,a2,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_a2_e10_b32_s0_gpu0,10,0.64411,4,0.64276,t_sep,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_a2_e10_b32_s0_gpu0/results.csv
other,b,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_b_e1_b32_s0_gpu1,1,0.62422,1,0.62422,s_sep;r_aux,0.0,0.0047,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_b_e1_b32_s0_gpu1/results.csv
other,a2,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry2_a2_e50_b32_s0_gpu1,40,0.64707,4,0.64123,t_sep,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry2_a2_e50_b32_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_a1_e10_b32_s0_gpu1,10,0.65533,1,0.65533,t_sep;u_aux,0.00097,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_a1_e10_b32_s0_gpu1/results.csv
other,b,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_b_e1_b32_s0_gpu1,1,0.62528,1,0.62528,s_sep;r_aux,0.0,0.00467,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_b_e1_b32_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_a1_e10_b32_s0_gpu1,10,0.65533,1,0.65533,t_sep;u_aux,0.00097,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_a1_e10_b32_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_a1_e10_b32_s0_gpu1,10,0.65533,1,0.65533,t_sep;u_aux,0.00097,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_a1_e10_b32_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr1e4_short5_b1_a1_e10_b32_s0_gpu1,10,0.65533,1,0.65533,t_sep;u_aux,0.00097,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr1e4_short5_b1_a1_e10_b32_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry2_a1_e10_b32_s0_gpu1,10,0.65533,1,0.65533,t_sep;u_aux,0.00097,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry2_a1_e10_b32_s0_gpu1/results.csv
other,b,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry3_b_e1_b32_s0_gpu1,1,0.62682,1,0.62682,s_sep;r_aux,0.0,0.00477,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry3_b_e1_b32_s0_gpu1/results.csv
other,b,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_b_e1_b32_s0_gpu1,1,0.62839,1,0.62839,s_sep;r_aux,0.0,0.00472,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_b_e1_b32_s0_gpu1/results.csv
other,a2,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_a2_e50_b64_s0_gpu0,50,0.56136,49,0.56098,t_sep;u_aux,0.00104,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_a2_e50_b64_s0_gpu0/results.csv
other,b,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_b_e800_b64_s42_gpu0,800,0.57615,400,0.57295,s_sep;r_aux,0.0,0.00575,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_b_e800_b64_s42_gpu0/results.csv
other,a1,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_a1_e10_b64_s0_gpu1,10,0.55593,1,0.55593,t_sep;u_aux,0.00375,0.0,0.0,0.00088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_a1_e10_b64_s0_gpu1/results.csv
other,a1,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s42_gpu0,10,0.55795,1,0.55795,t_sep;u_aux,0.00324,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s42_gpu0/results.csv
other,a1,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s42_gpu02,10,0.55795,1,0.55795,t_sep;u_aux,0.00066,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s42_gpu02/results.csv
other,a1,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_a1_e10_b64_s0_gpu0,10,0.55593,1,0.55593,t_sep;u_aux,0.00375,0.0,0.0,0.00088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_a1_e10_b64_s0_gpu0/results.csv
other,b,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_b_e100_b64_s0_gpu0,100,0.55872,100,0.55872,s_sep;r_aux,0.0,0.00895,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_b_e100_b64_s0_gpu0/results.csv
other,a2,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_a2_e13_b64_s0_gpu1,13,0.56217,13,0.56217,t_sep;u_aux,0.00126,0.0,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_a2_e13_b64_s0_gpu1/results.csv
other,a2,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a2_e50_b64_s42_gpu0,50,0.56401,42,0.56127,t_sep;u_aux,0.00045,0.0,0.0,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a2_e50_b64_s42_gpu0/results.csv
other,a2,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_datafix_a2_e50_b64_s0_gpu0,50,0.624,50,0.624,t_sep;u_aux,0.00023,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_datafix_a2_e50_b64_s0_gpu0/results.csv
