               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.044308,           0.0053973,           0.0014848,             0.80445,              0.7712,             0.79761,             0.42895,            0.032603,            0.003395,          0.00061384,           0.0072775,           0.0072775,           0.0072775
                 112,            0.044589,           0.0054001,            0.001444,             0.80187,             0.77444,              0.7984,             0.42956,            0.032577,           0.0033923,          0.00061187,           0.0072527,           0.0072527,           0.0072527
                 113,            0.044557,           0.0054748,           0.0013223,             0.79972,             0.77634,             0.79905,              0.4301,            0.032553,           0.0033919,          0.00061124,            0.007228,            0.007228,            0.007228
                 114,            0.043896,           0.0053596,           0.0012888,             0.79848,             0.77743,             0.79987,             0.43032,            0.032532,            0.003389,           0.0006113,           0.0072033,           0.0072033,           0.0072033
                 115,            0.043773,           0.0053627,           0.0011451,             0.79913,             0.77777,             0.80021,             0.43054,            0.032512,           0.0033867,          0.00061061,           0.0071785,           0.0071785,           0.0071785
                 116,            0.043872,           0.0052563,           0.0013649,             0.80102,              0.7779,             0.80053,              0.4305,            0.032495,           0.0033843,             0.00061,           0.0071538,           0.0071538,           0.0071538
                 117,            0.044346,           0.0053666,           0.0013733,             0.79994,             0.77938,             0.80124,             0.43072,            0.032473,           0.0033823,          0.00060895,            0.007129,            0.007129,            0.007129
                 118,            0.044181,             0.00533,           0.0013327,             0.80002,             0.77959,             0.80138,             0.43145,            0.032453,           0.0033801,          0.00060703,           0.0071042,           0.0071042,           0.0071042
                 119,            0.044328,           0.0053458,           0.0012783,             0.80041,              0.7801,              0.8016,             0.43218,            0.032434,            0.003378,          0.00060535,           0.0070795,           0.0070795,           0.0070795
                 120,            0.044164,           0.0054534,           0.0012712,             0.80053,             0.78043,             0.80159,             0.43233,            0.032414,           0.0033759,            0.000605,           0.0070547,           0.0070547,           0.0070547
                 121,            0.043542,           0.0052899,           0.0012553,             0.80006,             0.77962,             0.80183,             0.43251,            0.032397,           0.0033729,          0.00060378,             0.00703,             0.00703,             0.00703
                 122,            0.043862,           0.0053124,           0.0011215,             0.79841,             0.78053,             0.80139,             0.43269,            0.032374,           0.0033698,          0.00060118,           0.0070053,           0.0070053,           0.0070053
                 123,            0.043929,           0.0053419,           0.0013111,             0.79721,             0.78104,             0.80222,             0.43323,            0.032351,           0.0033678,          0.00060012,           0.0069805,           0.0069805,           0.0069805
                 124,            0.043581,           0.0053104,           0.0011914,             0.79817,             0.78024,             0.80233,             0.43354,            0.032331,           0.0033642,          0.00059807,           0.0069558,           0.0069558,           0.0069558
                 125,            0.044082,           0.0054654,            0.001342,             0.79983,             0.77957,             0.80231,             0.43354,             0.03231,           0.0033619,          0.00059636,            0.006931,            0.006931,            0.006931
                 126,            0.043757,           0.0053291,           0.0012221,             0.79956,             0.77892,             0.80268,             0.43353,              0.0323,           0.0033587,          0.00059463,           0.0069063,           0.0069063,           0.0069063
