epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
85,14371.2,1.50924,0.76848,0.9497,0.86107,0.86081,0.87755,0.5173,1.41251,0.64211,0.92029,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
86,14530,1.50339,0.76298,0.94797,0.86191,0.85986,0.87779,0.51834,1.41203,0.64176,0.92013,0.0291804,0.00972679,0.0291804,0.00972679,0.0291804,0.00972679,0.0291804,0.00972679
87,14690.3,1.49472,0.7627,0.95011,0.86163,0.8613,0.87721,0.51848,1.41165,0.64168,0.91997,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039
88,14838.2,1.50011,0.76662,0.95155,0.86213,0.86073,0.87709,0.51839,1.41106,0.64149,0.91983,0.0291417,0.00971391,0.0291417,0.00971391,0.0291417,0.00971391,0.0291417,0.00971391
89,14988.4,1.49952,0.76914,0.95307,0.86229,0.86165,0.87881,0.51852,1.40992,0.64072,0.91958,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
90,15141.8,1.49802,0.76783,0.95283,0.86271,0.86082,0.87953,0.51866,1.40882,0.6404,0.91927,0.0291022,0.00970074,0.0291022,0.00970074,0.0291022,0.00970074,0.0291022,0.00970074
91,15300.1,1.49652,0.75833,0.95038,0.8645,0.86099,0.87922,0.51933,1.40655,0.6394,0.91873,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405
92,15463,1.47125,0.75057,0.94702,0.8641,0.86097,0.88004,0.52018,1.40524,0.63825,0.91835,0.0290618,0.00968728,0.0290618,0.00968728,0.0290618,0.00968728,0.0290618,0.00968728
93,15618.7,1.49369,0.75295,0.9462,0.86466,0.86215,0.88083,0.52087,1.40393,0.63755,0.91799,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045
94,15778.4,1.47313,0.74923,0.9434,0.86522,0.86111,0.88047,0.52111,1.4027,0.63699,0.91787,0.0290206,0.00967354,0.0290206,0.00967354,0.0290206,0.00967354,0.0290206,0.00967354
