epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
98,18348,2.14688,1.47324,1.11656,2.07586,1.55943,1.21162,0.61701,0.561261,0.491425,0.499069,0.27436,nan,nan,nan,nan,nan,nan,nan,0.00759925,0.00759925,0.00759925
99,18515.6,2.1351,1.46209,1.11838,2.07705,1.57212,1.21919,0.60404,0.563881,0.489978,0.499468,0.274789,nan,nan,nan,nan,nan,nan,nan,0.0075745,0.0075745,0.0075745
100,18683.2,2.13543,1.45657,1.1152,2.08217,1.57093,1.22353,0.61771,0.563,0.490424,0.50001,0.275336,nan,nan,nan,nan,nan,nan,nan,0.00754975,0.00754975,0.00754975
101,18849.9,2.14906,1.45668,1.11345,2.10331,1.57738,1.2257,0.58665,0.563854,0.492137,0.500933,0.275899,nan,nan,nan,nan,nan,nan,nan,0.007525,0.007525,0.007525
102,19015.7,2.13458,1.45514,1.11159,2.1002,1.58881,1.23123,0.58936,0.56406,0.491663,0.501646,0.276532,nan,nan,nan,nan,nan,nan,nan,0.00750025,0.00750025,0.00750025
103,19181.7,2.14424,1.46431,1.11497,2.10653,1.59099,1.24139,0.57951,0.567584,0.491087,0.502225,0.277054,nan,nan,nan,nan,nan,nan,nan,0.0074755,0.0074755,0.0074755
104,19348.7,2.14845,1.46603,1.11914,2.11479,1.60872,1.24777,0.59011,0.570616,0.490934,0.503114,0.277544,nan,nan,nan,nan,nan,nan,nan,0.00745075,0.00745075,0.00745075
105,19515.7,2.12232,1.46093,1.11824,2.11333,1.61225,1.25739,0.60178,0.57146,0.490189,0.503444,0.277859,nan,nan,nan,nan,nan,nan,nan,0.007426,0.007426,0.007426
106,19679.7,2.12395,1.44728,1.11397,2.11847,1.60553,1.26079,0.61306,0.572065,0.489634,0.50383,0.278397,nan,nan,nan,nan,nan,nan,nan,0.00740125,0.00740125,0.00740125
107,19845.3,2.13573,1.4562,1.11705,2.13837,1.62949,1.26511,0.59985,0.571724,0.489075,0.503375,0.278833,nan,nan,nan,nan,nan,nan,nan,0.0073765,0.0073765,0.0073765
108,20008.3,2.10759,1.4319,1.11033,2.12458,1.62533,1.27214,0.60874,0.573046,0.488066,0.504082,0.279378,nan,nan,nan,nan,nan,nan,nan,0.00735175,0.00735175,0.00735175
109,20168.6,2.12887,1.43651,1.10753,2.14551,1.62786,1.27062,0.595,0.57346,0.488219,0.504996,0.279965,nan,nan,nan,nan,nan,nan,nan,0.007327,0.007327,0.007327
