epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,23593.2,1.07085,0.57411,0.92031,0.75287,0.69596,0.74612,0.50931,1.13921,0.61942,0.92434,0.000829431,0.000829431,0.000829431
167,23739.3,1.06854,0.57312,0.91906,0.75105,0.69768,0.74601,0.50901,1.13919,0.61918,0.9243,0.000789327,0.000789327,0.000789327
168,23881.8,1.06552,0.57209,0.91816,0.74995,0.69918,0.74685,0.50919,1.13928,0.61913,0.92427,0.000750274,0.000750274,0.000750274
169,24021.8,1.06425,0.57112,0.91837,0.74776,0.70107,0.74645,0.50929,1.13944,0.61925,0.9243,0.000712282,0.000712282,0.000712282
170,24167.7,1.06643,0.57077,0.91819,0.74932,0.70109,0.74659,0.50945,1.13945,0.61912,0.92425,0.00067536,0.00067536,0.00067536
171,24312.5,1.06355,0.56962,0.91803,0.74901,0.70178,0.74647,0.50963,1.13949,0.6193,0.92418,0.000639518,0.000639518,0.000639518
172,24456.5,1.05995,0.56815,0.91768,0.74803,0.70293,0.74654,0.50978,1.13945,0.61932,0.92413,0.000604763,0.000604763,0.000604763
173,24597.4,1.06018,0.56599,0.91755,0.74829,0.70313,0.74668,0.5096,1.13957,0.61913,0.92408,0.000571106,0.000571106,0.000571106
174,24735.6,1.05837,0.56569,0.9167,0.74849,0.70376,0.74662,0.50976,1.13959,0.61912,0.92406,0.000538554,0.000538554,0.000538554
175,24876.8,1.06168,0.56733,0.91686,0.74856,0.70376,0.74663,0.5095,1.13959,0.61882,0.92402,0.000507115,0.000507115,0.000507115
176,25015.8,1.05898,0.56487,0.91713,0.74877,0.70385,0.74681,0.50957,1.13961,0.61855,0.92399,0.000476796,0.000476796,0.000476796
177,25158.1,1.05663,0.56395,0.91501,0.75039,0.70289,0.74663,0.50951,1.13965,0.61865,0.92395,0.000447606,0.000447606,0.000447606
178,25297.1,1.05659,0.56319,0.91467,0.75103,0.70313,0.74674,0.50949,1.13952,0.61844,0.92388,0.000419552,0.000419552,0.000419552
179,25436.2,1.05453,0.5623,0.91627,0.75382,0.7023,0.74691,0.50981,1.13955,0.61828,0.92385,0.00039264,0.00039264,0.00039264
