epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_frozen_reach_probe,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
161,b,0.00104536587784401,0.00104536587784401,0.00104536587784401,1.03994,0.5472,0.91033,0.01195,0.00105,0.15313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.13853454589844,0.7791737914085388,2.8864290714263916,19.99141502380371,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
162,b,0.001000158898746134,0.001000158898746134,0.001000158898746134,1.04152,0.54759,0.91224,0.01166,0.00104,0.15313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.07355499267578,0.7761452794075012,2.8936500549316406,19.85823631286621,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
163,b,0.0009559511573409196,0.0009559511573409196,0.0009559511573409196,1.03876,0.54672,0.9112,0.01162,0.00104,0.15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.85291290283203,0.7727162837982178,2.862020254135132,20.222688674926758,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
164,b,0.0009127535612270644,0.0009127535612270644,0.0009127535612270644,1.03771,0.54483,0.91086,0.0116,0.00104,0.15313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.58578491210938,0.7679006457328796,2.8368008136749268,20.200878143310547,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
165,b,0.0008705767687650268,0.0008705767687650268,0.0008705767687650268,1.03552,0.54441,0.90942,0.01121,0.00103,0.15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5614242553711,0.7635136246681213,2.816619634628296,19.74152374267578,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
166,b,0.0008294311864472448,0.0008294311864472448,0.0008294311864472448,1.0332,0.542,0.90856,0.01116,0.00101,0.15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.9719009399414,0.7615146636962891,2.797846794128418,19.476451873779297,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
167,b,0.0007893269663304792,0.0007893269663304792,0.0007893269663304792,1.0351,0.54322,0.90862,0.0112,0.00102,0.15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.33138275146484,0.7570945620536804,2.783897638320923,19.595842361450195,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
168,b,0.000750274003530953,0.000750274003530953,0.000750274003530953,1.03099,0.54058,0.90919,0.0112,0.001,0.15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.04446411132812,0.7553627490997314,2.7839608192443848,19.3917293548584,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
169,b,0.0007122819337828756,0.0007122819337828756,0.0007122819337828756,1.02993,0.54224,0.90837,0.01109,0.00098,0.15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.92584991455078,0.7510743141174316,2.7718863487243652,19.62295913696289,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
170,b,0.0006753601310609669,0.0006753601310609669,0.0006753601310609669,1.03045,0.53996,0.90837,0.01103,0.00098,0.15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.70470428466797,0.7486009001731873,2.7536535263061523,19.69516944885254,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
171,b,0.0006395177052675794,0.0006395177052675794,0.0006395177052675794,1.02972,0.53753,0.90887,0.011,0.00097,0.15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.62705993652344,0.7479768395423889,2.753100633621216,19.63466453552246,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
172,b,0.0006047634999849528,0.0006047634999849528,0.0006047634999849528,1.02659,0.53692,0.90725,0.01078,0.00096,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.65023040771484,0.7426024079322815,2.737046003341675,19.38124656677246,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
173,b,0.0005711060902932042,0.0005711060902932042,0.0005711060902932042,1.02719,0.53902,0.90748,0.01081,0.00096,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.88670349121094,0.7423170804977417,2.727473258972168,19.602109909057617,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
174,b,0.000538553780654546,0.000538553780654546,0.000538553780654546,1.02174,0.53356,0.90595,0.01059,0.00095,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.67228698730469,0.7399166226387024,2.721572160720825,19.543642044067383,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
175,b,0.0005071146028642937,0.0005071146028642937,0.0005071146028642937,1.02991,0.53864,0.90918,0.01058,0.00094,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.37815856933594,0.7359049320220947,2.7036263942718506,19.179227828979492,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
176,b,0.0004767963140691323,0.0004767963140691323,0.0004767963140691323,1.02303,0.53373,0.90645,0.01042,0.00093,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.41716003417969,0.7346343994140625,2.701582908630371,19.01528549194336,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
177,b,0.0004476063948531561,0.0004476063948531561,0.0004476063948531561,1.02291,0.53344,0.90675,0.01045,0.00093,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.73954010009766,0.7322178483009338,2.6871705055236816,18.958295822143555,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
178,b,0.0004195520473921555,0.0004195520473921555,0.0004195520473921555,1.0194,0.53156,0.90598,0.01032,0.00093,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.96680450439453,0.7318176627159119,2.6945972442626953,18.886802673339844,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
179,b,0.0003926401936765833,0.0003926401936765833,0.0003926401936765833,1.01989,0.53191,0.90653,0.01022,0.00092,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16657257080078,0.7295705676078796,2.677917003631592,18.705039978027344,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
180,b,0.00036687747380365066,0.00036687747380365066,0.00036687747380365066,1.0209,0.53241,0.90492,0.01014,0.0009,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9381103515625,0.7265145778656006,2.655827045440674,18.702056884765625,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
181,b,0.00034227024433898913,0.00034227024433898913,0.00034227024433898913,1.01945,0.53168,0.90514,0.01001,0.0009,0.15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91619110107422,0.7260132431983948,2.6543939113616943,18.76202392578125,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
182,b,0.0003188245767482667,0.0003188245767482667,0.0003188245767482667,1.02301,0.53299,0.90629,0.01005,0.0009,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.20230102539062,0.7256901860237122,2.652257204055786,18.635896682739258,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
183,b,0.00029654625589913274,0.00029654625589913274,0.00029654625589913274,1.01546,0.5277,0.90382,0.01001,0.00088,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.44534301757812,0.7235526442527771,2.6552131175994873,18.54759979248047,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
184,b,0.00027544077863390085,0.00027544077863390085,0.00027544077863390085,1.01791,0.53027,0.90531,0.0101,0.00088,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.34829711914062,0.722438633441925,2.6535727977752686,18.53938102722168,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
185,b,0.00025551335241327577,0.00025551335241327577,0.00025551335241327577,1.01967,0.53129,0.90513,0.01003,0.00088,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.29153442382812,0.7213869094848633,2.641643762588501,18.588462829589844,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
186,b,0.0002367688940315016,0.0002367688940315016,0.0002367688940315016,1.01528,0.52756,0.90503,0.01,0.00088,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08142852783203,0.7208628058433533,2.655243158340454,18.596872329711914,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
187,b,0.00021921202840320065,0.00021921202840320065,0.00021921202840320065,1.01406,0.52742,0.90432,0.00993,0.00086,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.81163024902344,0.7188165187835693,2.6317811012268066,18.39763641357422,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
188,b,0.0002028470874222599,0.0002028470874222599,0.0002028470874222599,1.01554,0.52791,0.90414,0.00986,0.00086,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.92023468017578,0.7189300060272217,2.620964765548706,18.49579620361328,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
189,b,0.0001876781088929902,0.0001876781088929902,0.0001876781088929902,1.01413,0.52654,0.90456,0.00981,0.00086,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.91924285888672,0.7173677086830139,2.613084554672241,18.50524139404297,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
190,b,0.00017370883553386896,0.00017370883553386896,0.00017370883553386896,1.01443,0.52674,0.90364,0.00985,0.00086,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.71940612792969,0.7173707485198975,2.626692056655884,18.4698543548584,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
191,b,0.00016094271405406757,0.00016094271405406757,0.00016094271405406757,1.01524,0.52654,0.9041,0.00979,0.00085,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.76229858398438,0.7155678868293762,2.614164352416992,18.539501190185547,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
192,b,0.00014938289430304065,0.00014938289430304065,0.00014938289430304065,1.01442,0.52599,0.90286,0.00974,0.00085,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.44361114501953,0.7144911885261536,2.6160924434661865,18.55293846130371,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
193,b,0.00013903222849333542,0.00013903222849333542,0.00013903222849333542,1.01561,0.52851,0.90453,0.00986,0.00085,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.77405548095703,0.71287602186203,2.592646360397339,18.520915985107422,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
194,b,0.00012989327049686139,0.00012989327049686139,0.00012989327049686139,1.01533,0.52713,0.90432,0.00964,0.00084,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.33206176757812,0.7141693830490112,2.618098258972168,18.471227645874023,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
195,b,0.0001219682752147544,0.0001219682752147544,0.0001219682752147544,1.01222,0.52613,0.90408,0.00979,0.00084,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.94680786132812,0.7131970524787903,2.5953915119171143,18.529186248779297,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
196,b,0.00011525919802101604,0.00011525919802101604,0.00011525919802101604,1.01233,0.52589,0.90393,0.00965,0.00084,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.37491607666016,0.7128059267997742,2.5937445163726807,18.44997215270996,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
197,b,0.00010976769428005628,0.00010976769428005628,0.00010976769428005628,1.01459,0.52604,0.90489,0.00965,0.00083,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.49185943603516,0.7129523158073425,2.589731216430664,18.387348175048828,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
198,b,0.00010549511893824915,0.00010549511893824915,0.00010549511893824915,1.01515,0.52754,0.904,0.0096,0.00083,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.27743530273438,0.7103762030601501,2.589686393737793,18.37934684753418,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
199,b,0.0001024425261896289,0.0001024425261896289,0.0001024425261896289,1.0143,0.52698,0.90523,0.00955,0.00082,0.15309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.52456665039062,0.7104315161705017,2.5729455947875977,18.45990562438965,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
200,b,0.00010061066921578043,0.00010061066921578043,0.00010061066921578043,1.01413,0.52728,0.90319,0.0095,0.00082,0.15309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.85112762451172,0.7096961140632629,2.5732195377349854,18.4039306640625,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
