epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
68,7708.67,2.01893,1.30118,1.07193,1.87586,1.20829,1.11446,1.79314,0.642657,0.564414,0.581195,0.328432,nan,nan,nan,nan,nan,nan,nan,0.00834175,0.00834175,0.00834175
69,7823.92,2.02888,1.30413,1.06725,1.87859,1.20169,1.11296,1.71323,0.647346,0.565221,0.582276,0.329825,nan,nan,nan,nan,nan,nan,nan,0.008317,0.008317,0.008317
70,7937.38,2.03934,1.29777,1.06583,1.89882,1.20316,1.10967,1.65896,0.64563,0.567751,0.584082,0.330709,nan,nan,nan,nan,nan,nan,nan,0.00829225,0.00829225,0.00829225
71,8051.9,2.00319,1.28259,1.06435,1.87893,1.20738,1.11844,1.55418,0.645144,0.569477,0.585907,0.331904,nan,nan,nan,nan,nan,nan,nan,0.0082675,0.0082675,0.0082675
72,8166.99,2.02663,1.30118,1.07066,1.88912,1.21052,1.12267,1.68023,0.645122,0.569706,0.586877,0.333023,nan,nan,nan,nan,nan,nan,nan,0.00824275,0.00824275,0.00824275
73,8281.68,2.00854,1.28428,1.06381,1.87608,1.20286,1.12371,1.54658,0.644783,0.571253,0.588017,0.33364,nan,nan,nan,nan,nan,nan,nan,0.008218,0.008218,0.008218
74,8394.99,1.9903,1.27123,1.05928,1.87877,1.19903,1.12343,1.5701,0.646172,0.572013,0.588802,0.334697,nan,nan,nan,nan,nan,nan,nan,0.00819325,0.00819325,0.00819325
75,8509.46,2.01405,1.28281,1.06136,1.90199,1.214,1.12763,1.4613,0.639511,0.5778,0.589285,0.335403,nan,nan,nan,nan,nan,nan,nan,0.0081685,0.0081685,0.0081685
76,8624.25,1.99596,1.26709,1.06062,1.88419,1.19983,1.13253,1.52734,0.642081,0.578445,0.590354,0.336292,nan,nan,nan,nan,nan,nan,nan,0.00814375,0.00814375,0.00814375
77,8738.69,1.99025,1.26959,1.05894,1.89929,1.21611,1.13837,1.47436,0.640306,0.581348,0.591173,0.336698,nan,nan,nan,nan,nan,nan,nan,0.008119,0.008119,0.008119
78,8851.69,1.98991,1.27375,1.06443,1.89454,1.21914,1.1463,1.50807,0.646339,0.578672,0.591708,0.338027,nan,nan,nan,nan,nan,nan,nan,0.00809425,0.00809425,0.00809425
79,8966.2,1.98825,1.26232,1.05541,1.90324,1.22053,1.14216,1.46383,0.644539,0.581811,0.593619,0.339506,nan,nan,nan,nan,nan,nan,nan,0.0080695,0.0080695,0.0080695
80,9080.23,1.98508,1.25999,1.05722,1.91279,1.22754,1.14642,1.43725,0.646541,0.581592,0.595378,0.340146,nan,nan,nan,nan,nan,nan,nan,0.00804475,0.00804475,0.00804475
81,9194.13,1.96547,1.25473,1.05386,1.89256,1.22131,1.14986,1.42523,0.649194,0.580765,0.596115,0.34095,nan,nan,nan,nan,nan,nan,nan,0.00802,0.00802,0.00802
82,9308.18,1.95586,1.2389,1.05513,1.90264,1.23021,1.15901,1.42233,0.651295,0.580171,0.59698,0.341962,nan,nan,nan,nan,nan,nan,nan,0.00799525,0.00799525,0.00799525
83,9423.65,1.96699,1.24339,1.05203,1.91981,1.23612,1.1609,1.35062,0.650229,0.583036,0.597673,0.342255,nan,nan,nan,nan,nan,nan,nan,0.0079705,0.0079705,0.0079705
84,9538.6,1.96781,1.24992,1.05865,1.91709,1.23752,1.16975,1.38768,0.65336,0.582846,0.598376,0.343222,nan,nan,nan,nan,nan,nan,nan,0.00794575,0.00794575,0.00794575
85,9652.34,1.95661,1.24155,1.05528,1.92537,1.24029,1.17095,1.3922,0.654358,0.583248,0.599145,0.344177,nan,nan,nan,nan,nan,nan,nan,0.007921,0.007921,0.007921
86,9766.93,1.95509,1.22938,1.05356,1.93516,1.24727,1.17707,1.36212,0.655281,0.584078,0.599909,0.344864,nan,nan,nan,nan,nan,nan,nan,0.00789625,0.00789625,0.00789625
87,9880.88,1.93267,1.21926,1.05644,1.90471,1.24044,1.18176,1.32673,0.655655,0.585062,0.600806,0.345914,nan,nan,nan,nan,nan,nan,nan,0.0078715,0.0078715,0.0078715
88,9993.77,1.94846,1.22648,1.04886,1.9356,1.25957,1.18231,1.32819,0.656169,0.58584,0.601406,0.346291,nan,nan,nan,nan,nan,nan,nan,0.00784675,0.00784675,0.00784675
89,10106.5,1.93727,1.21981,1.04953,1.94041,1.26839,1.19378,1.27518,0.659539,0.585774,0.601974,0.347031,nan,nan,nan,nan,nan,nan,nan,0.007822,0.007822,0.007822
90,10219.8,1.93381,1.21242,1.04676,1.94611,1.26434,1.19354,1.25767,0.66117,0.584156,0.60263,0.347682,nan,nan,nan,nan,nan,nan,nan,0.00779725,0.00779725,0.00779725
91,10333.8,1.95987,1.23493,1.05141,1.97022,1.28276,1.20264,1.26888,0.663654,0.585553,0.604519,0.348465,nan,nan,nan,nan,nan,nan,nan,0.0077725,0.0077725,0.0077725
92,10447.1,1.95899,1.22321,1.05164,1.97489,1.29038,1.20954,1.22323,0.665892,0.586089,0.605392,0.349032,nan,nan,nan,nan,nan,nan,nan,0.00774775,0.00774775,0.00774775
93,10560.3,1.94064,1.21611,1.05018,1.97311,1.29681,1.22216,1.25073,0.671442,0.585347,0.606086,0.349975,nan,nan,nan,nan,nan,nan,nan,0.007723,0.007723,0.007723
94,10674.2,1.92564,1.20138,1.04683,1.96936,1.28759,1.21813,1.21298,0.671639,0.585436,0.606382,0.350514,nan,nan,nan,nan,nan,nan,nan,0.00769825,0.00769825,0.00769825
95,10787.5,1.92097,1.20419,1.04632,1.98056,1.30103,1.23158,1.20236,0.669019,0.587756,0.606483,0.351081,nan,nan,nan,nan,nan,nan,nan,0.0076735,0.0076735,0.0076735
96,10901.2,1.91299,1.19352,1.04761,1.9856,1.31732,1.24247,1.18738,0.670973,0.588196,0.606889,0.35142,nan,nan,nan,nan,nan,nan,nan,0.00764875,0.00764875,0.00764875
97,11015.1,1.90308,1.18933,1.04427,1.99083,1.31643,1.24768,1.18756,0.673937,0.588076,0.607537,0.351938,nan,nan,nan,nan,nan,nan,nan,0.007624,0.007624,0.007624
98,11129.2,1.9222,1.1977,1.04858,2.02222,1.34157,1.26642,1.20947,0.673901,0.589337,0.608211,0.352776,nan,nan,nan,nan,nan,nan,nan,0.00759925,0.00759925,0.00759925
