epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
47,853.769,1.31612,0.86401,0.99746,0,0.00664,0.00533,0.15374,0.64562,0.12705,0.00364,0.00533,2.58647,2.58114,0.49291,0.05434,0.52789,0.49209,0.49694,0.49711,0.47753,0.29391,1.30216,0.83432,0.97696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29391,0.000973575,0.000973575,0.000973575
48,872.914,1.30791,0.83629,0.99212,0,0.0065,0.00516,0.15371,0.63755,0.12147,0.00346,0.00516,2.5832,2.57803,0.49272,0.05505,0.53054,0.49191,0.46537,0.5011,0.47602,0.29383,1.29091,0.86857,0.97633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29383,0.000967811,0.000967811,0.000967811
49,889.485,1.31921,0.8413,0.99689,0,0.00642,0.0051,0.15371,0.63542,0.12017,0.00341,0.0051,2.57665,2.57155,0.49154,0.05412,0.52716,0.49074,0.47951,0.49037,0.47659,0.29595,1.30338,0.84972,0.97846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29595,0.000961948,0.000961948,0.000961948
50,905.802,1.30956,0.84491,0.99069,0,0.00651,0.00509,0.1537,0.63547,0.11769,0.00342,0.00509,2.58604,2.58095,0.49201,0.05428,0.52717,0.49124,0.51107,0.51044,0.48527,0.30147,1.30777,0.84113,0.97706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30147,0.000955985,0.000955985,0.000955985
51,923.099,1.32238,0.85112,0.99502,0,0.00639,0.00458,0.15363,0.637,0.1218,0.00338,0.00458,2.57959,2.57501,0.4917,0.05376,0.52703,0.49101,0.47828,0.51452,0.4843,0.30158,1.27231,0.84224,0.97214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30158,0.000949925,0.000949925,0.000949925
52,940.17,1.28495,0.83928,0.99124,0,0.00635,0.00468,0.15365,0.65269,0.12599,0.00335,0.00468,2.57527,2.57059,0.49242,0.05356,0.5312,0.49165,0.51038,0.49044,0.47458,0.28771,1.3305,0.83636,0.98372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28771,0.000943769,0.000943769,0.000943769
53,956.565,1.3,0.82461,0.99096,0,0.00648,0.00505,0.1537,0.62865,0.12995,0.0034,0.00505,2.57056,2.5655,0.49253,0.05476,0.53024,0.49174,0.50544,0.50246,0.4832,0.29783,1.28665,0.81947,0.97068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29783,0.000937518,0.000937518,0.000937518
54,972.073,1.30921,0.8403,0.99338,0,0.00631,0.0047,0.15365,0.63088,0.11879,0.0033,0.0047,2.56986,2.56517,0.49247,0.05486,0.53161,0.49168,0.49022,0.50574,0.49603,0.30922,1.27456,0.80843,0.9724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30922,0.000931175,0.000931175,0.000931175
55,988.792,1.31251,0.83296,0.99599,0,0.00635,0.00451,0.15362,0.63773,0.12216,0.0034,0.00451,2.57131,2.5668,0.49262,0.05461,0.53214,0.49181,0.48056,0.53027,0.49,0.30499,1.28654,0.81908,0.9737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30499,0.00092474,0.00092474,0.00092474
56,1005.78,1.30658,0.83451,0.99574,0,0.00636,0.00475,0.15365,0.64064,0.14375,0.00337,0.00475,2.56779,2.56304,0.49312,0.05439,0.53216,0.4923,0.50489,0.52681,0.49828,0.30704,1.29402,0.81295,0.9711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30704,0.000918216,0.000918216,0.000918216
57,1021.99,1.30023,0.83026,0.98897,0,0.00622,0.00495,0.15368,0.6317,0.16155,0.00325,0.00495,2.5616,2.55665,0.49264,0.05394,0.5259,0.49189,0.51665,0.5038,0.48885,0.29907,1.30191,0.8155,0.97589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29907,0.000911603,0.000911603,0.000911603
58,1038.89,1.28754,0.8154,0.98549,0,0.00619,0.0049,0.15368,0.62603,0.13949,0.00322,0.0049,2.56802,2.56312,0.49336,0.0541,0.52389,0.49265,0.48195,0.53095,0.49057,0.30448,1.27937,0.81841,0.97133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30448,0.000904904,0.000904904,0.000904904
