               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.056881,           0.0062362,           0.0021163,              0.6518,              0.5208,             0.52681,             0.26452,            0.045491,           0.0040275,          0.00082988,           0.0079457,           0.0079457,           0.0079457
                  85,            0.056871,           0.0062619,           0.0020614,              0.6527,             0.52059,             0.52732,             0.26492,            0.045443,           0.0040255,          0.00082637,            0.007921,            0.007921,            0.007921
                  86,            0.056639,            0.006206,           0.0022056,             0.65257,             0.52316,             0.52876,             0.26547,            0.045391,           0.0040229,          0.00082377,           0.0078963,           0.0078963,           0.0078963
                  87,            0.056584,           0.0061506,            0.002171,             0.64854,             0.52386,             0.52854,             0.26598,            0.045349,           0.0040222,            0.000821,           0.0078715,           0.0078715,           0.0078715
                  88,            0.055969,           0.0061547,           0.0019332,             0.64633,             0.52447,             0.52855,              0.2667,            0.045298,           0.0040207,          0.00081797,           0.0078467,           0.0078467,           0.0078467
                  89,            0.055437,            0.006179,           0.0019447,             0.65043,             0.52458,              0.5287,             0.26723,            0.045242,           0.0040185,          0.00081449,            0.007822,            0.007822,            0.007822
                  90,            0.055955,           0.0062517,           0.0019972,             0.65231,             0.52542,             0.52896,             0.26766,            0.045195,           0.0040165,          0.00081255,           0.0077973,           0.0077973,           0.0077973
                  91,            0.056704,           0.0062355,            0.002038,             0.65242,             0.52542,             0.52963,             0.26795,            0.045145,           0.0040142,          0.00080956,           0.0077725,           0.0077725,           0.0077725
                  92,            0.056404,           0.0062188,           0.0019843,             0.65259,             0.52603,             0.53047,             0.26866,            0.045092,           0.0040111,          0.00080654,           0.0077478,           0.0077478,           0.0077478
                  93,             0.05655,           0.0062091,           0.0020474,             0.65197,             0.52567,             0.53082,             0.26948,            0.045041,           0.0040084,          0.00080382,            0.007723,            0.007723,            0.007723
                  94,            0.056038,           0.0062345,           0.0021387,              0.6534,             0.52644,              0.5313,             0.27027,            0.044994,           0.0040059,          0.00080248,           0.0076983,           0.0076983,           0.0076983
                  95,            0.055836,           0.0061952,           0.0019498,             0.65386,             0.52824,             0.53215,             0.27068,            0.044948,            0.004003,          0.00079929,           0.0076735,           0.0076735,           0.0076735
                  96,            0.055535,           0.0061788,           0.0020342,              0.6575,             0.52825,             0.53344,             0.27141,              0.0449,           0.0040009,          0.00079586,           0.0076488,           0.0076488,           0.0076488
                  97,            0.055827,           0.0062754,           0.0021922,             0.65491,             0.52986,             0.53437,             0.27168,            0.044857,           0.0039984,          0.00079285,            0.007624,            0.007624,            0.007624
                  98,            0.055401,           0.0061278,           0.0019141,              0.6576,             0.53065,             0.53482,             0.27218,            0.044816,           0.0039947,          0.00079101,           0.0075993,           0.0075993,           0.0075993
                  99,            0.056373,           0.0061968,           0.0021281,             0.65742,             0.53116,             0.53514,              0.2725,            0.044768,           0.0039926,          0.00078866,           0.0075745,           0.0075745,           0.0075745
                 100,            0.056063,           0.0062528,           0.0021633,             0.65826,             0.53159,             0.53581,             0.27332,            0.044717,            0.003991,          0.00078652,           0.0075498,           0.0075498,           0.0075498
                 101,            0.055344,           0.0061793,           0.0020466,             0.65936,             0.53145,              0.5372,             0.27424,            0.044669,           0.0039883,           0.0007852,            0.007525,            0.007525,            0.007525
                 102,            0.056088,           0.0061252,           0.0020831,             0.65991,              0.5316,             0.53789,             0.27475,            0.044623,           0.0039863,          0.00078258,           0.0075003,           0.0075003,           0.0075003
                 103,            0.055776,           0.0062516,           0.0019858,             0.65984,             0.53365,             0.53887,             0.27482,            0.044585,           0.0039845,           0.0007825,           0.0074755,           0.0074755,           0.0074755
                 104,            0.055633,           0.0061934,           0.0022526,             0.66084,               0.534,              0.5394,             0.27522,            0.044545,            0.003982,          0.00078241,           0.0074507,           0.0074507,           0.0074507
                 105,            0.055361,           0.0061424,           0.0020212,             0.65809,             0.53479,              0.5391,             0.27569,             0.04451,           0.0039793,          0.00078229,            0.007426,            0.007426,            0.007426
